DateTime,#Site,SamplingHeight,InstrumentId,co2
2017-08-02 10:00:00,SVB,150,464,391.475
2017-08-02 11:00:00,SVB,150,464,391.092
2017-08-02 12:00:00,SVB,150,464,391.272
2017-08-02 13:00:00,SVB,150,464,391.431
2017-08-02 14:00:00,SVB,150,464,392.401
2017-08-02 15:00:00,SVB,150,464,394.38699999999994
2017-08-02 16:00:00,SVB,150,464,393.05699999999996
2017-08-02 17:00:00,SVB,150,464,393.185
2017-08-02 18:00:00,SVB,150,464,393.819
2017-08-02 19:00:00,SVB,150,464,397.59
2017-08-02 20:00:00,SVB,150,464,401.26599999999996
2017-08-02 21:00:00,SVB,150,464,397.69300000000004
2017-08-02 22:00:00,SVB,150,464,396.24199999999996
2017-08-02 23:00:00,SVB,150,464,395.642
2017-08-03 00:00:00,SVB,150,464,395.397
2017-08-03 01:00:00,SVB,150,464,395.778
2017-08-03 02:00:00,SVB,150,464,395.347
2017-08-03 03:00:00,SVB,150,464,395.022
2017-08-03 04:00:00,SVB,150,464,395.05699999999996
2017-08-03 05:00:00,SVB,150,464,400.92199999999997
2017-08-03 06:00:00,SVB,150,464,402.777
2017-08-03 07:00:00,SVB,150,464,402.37699999999995
2017-08-03 08:00:00,SVB,150,464,397.36199999999997
2017-08-03 09:00:00,SVB,150,464,395.944
2017-08-03 10:00:00,SVB,150,464,395.699
2017-08-03 11:00:00,SVB,150,464,394.455
2017-08-03 12:00:00,SVB,150,464,394.102
2017-08-03 13:00:00,SVB,150,464,393.211
2017-08-03 14:00:00,SVB,150,464,393.74300000000005
2017-08-03 15:00:00,SVB,150,464,394.56
2017-08-03 16:00:00,SVB,150,464,394.59
2017-08-03 17:00:00,SVB,150,464,392.39599999999996
2017-08-03 18:00:00,SVB,150,464,392.94300000000004
2017-08-03 19:00:00,SVB,150,464,394.20300000000003
2017-08-03 20:00:00,SVB,150,464,394.79
2017-08-03 21:00:00,SVB,150,464,394.76599999999996
2017-08-03 22:00:00,SVB,150,464,395.2
2017-08-03 23:00:00,SVB,150,464,395.605
2017-08-04 00:00:00,SVB,150,464,395.95300000000003
2017-08-04 01:00:00,SVB,150,464,396.471
2017-08-04 02:00:00,SVB,150,464,395.76599999999996
2017-08-04 03:00:00,SVB,150,464,395.89
2017-08-04 04:00:00,SVB,150,464,395.80800000000005
2017-08-04 05:00:00,SVB,150,464,400.69699999999995
2017-08-04 06:00:00,SVB,150,464,401.23900000000003
2017-08-04 07:00:00,SVB,150,464,400.667
2017-08-04 08:00:00,SVB,150,464,395.648
2017-08-04 09:00:00,SVB,150,464,392.62800000000004
2017-08-04 10:00:00,SVB,150,464,392.452
2017-08-04 11:00:00,SVB,150,464,394.216
2017-08-04 12:00:00,SVB,150,464,390.098
2017-08-04 13:00:00,SVB,150,464,389.495
2017-08-04 14:00:00,SVB,150,464,390.591
2017-08-04 15:00:00,SVB,150,464,390.564
2017-08-04 16:00:00,SVB,150,464,391.102
2017-08-04 17:00:00,SVB,150,464,391.45300000000003
2017-08-04 18:00:00,SVB,150,464,391.236
2017-08-04 19:00:00,SVB,150,464,392.31
2017-08-04 20:00:00,SVB,150,464,393.60400000000004
2017-08-04 21:00:00,SVB,150,464,394.523
2017-08-04 22:00:00,SVB,150,464,394.999
2017-08-04 23:00:00,SVB,150,464,394.858
2017-08-05 08:00:00,SVB,150,464,395.591
2017-08-05 09:00:00,SVB,150,464,393.78
2017-08-05 10:00:00,SVB,150,464,392.838
2017-08-05 11:00:00,SVB,150,464,392.717
2017-08-05 12:00:00,SVB,150,464,391.92
2017-08-05 13:00:00,SVB,150,464,391.407
2017-08-05 14:00:00,SVB,150,464,390.895
2017-08-05 15:00:00,SVB,150,464,390.148
2017-08-05 16:00:00,SVB,150,464,390.05400000000003
2017-08-05 17:00:00,SVB,150,464,390.158
2017-08-05 18:00:00,SVB,150,464,390.76199999999994
2017-08-05 19:00:00,SVB,150,464,391.219
2017-08-05 20:00:00,SVB,150,464,392.49699999999996
2017-08-05 21:00:00,SVB,150,464,393.135
2017-08-05 22:00:00,SVB,150,464,393.967
2017-08-05 23:00:00,SVB,150,464,392.92699999999996
2017-08-06 00:00:00,SVB,150,464,391.543
2017-08-06 01:00:00,SVB,150,464,390.89
2017-08-06 02:00:00,SVB,150,464,390.61300000000006
2017-08-06 03:00:00,SVB,150,464,391.708
2017-08-06 04:00:00,SVB,150,464,393.663
2017-08-06 05:00:00,SVB,150,464,394.181
2017-08-06 06:00:00,SVB,150,464,394.006
2017-08-06 07:00:00,SVB,150,464,393.662
2017-08-06 08:00:00,SVB,150,464,392.849
2017-08-06 09:00:00,SVB,150,464,395.561
2017-08-06 10:00:00,SVB,150,464,396.515
2017-08-06 11:00:00,SVB,150,464,395.98400000000004
2017-08-06 12:00:00,SVB,150,464,396.92
2017-08-06 13:00:00,SVB,150,464,394.727
2017-08-06 14:00:00,SVB,150,464,392.659
2017-08-06 15:00:00,SVB,150,464,390.702
2017-08-06 16:00:00,SVB,150,464,389.64599999999996
2017-08-06 17:00:00,SVB,150,464,390.267
2017-08-06 18:00:00,SVB,150,464,391.084
2017-08-06 19:00:00,SVB,150,464,392.13599999999997
2017-08-06 20:00:00,SVB,150,464,392.711
2017-08-06 21:00:00,SVB,150,464,391.967
2017-08-06 22:00:00,SVB,150,464,391.843
2017-08-06 23:00:00,SVB,150,464,392.083
2017-08-07 00:00:00,SVB,150,464,392.171
2017-08-07 01:00:00,SVB,150,464,398.402
2017-08-07 02:00:00,SVB,150,464,399.68300000000005
2017-08-07 03:00:00,SVB,150,464,397.25300000000004
2017-08-07 04:00:00,SVB,150,464,402.07199999999995
2017-08-07 05:00:00,SVB,150,464,405.168
2017-08-07 06:00:00,SVB,150,464,400.49800000000005
2017-08-07 07:00:00,SVB,150,464,392.64
2017-08-07 08:00:00,SVB,150,464,390.20599999999996
2017-08-07 09:00:00,SVB,150,464,389.415
2017-08-07 10:00:00,SVB,150,464,389.00800000000004
2017-08-07 11:00:00,SVB,150,464,388.036
2017-08-07 12:00:00,SVB,150,464,387.73
2017-08-07 13:00:00,SVB,150,464,387.892
2017-08-07 14:00:00,SVB,150,464,386.837
2017-08-07 15:00:00,SVB,150,464,388.125
2017-08-07 16:00:00,SVB,150,464,390.439
2017-08-07 17:00:00,SVB,150,464,389.686
2017-08-07 18:00:00,SVB,150,464,389.525
2017-08-07 19:00:00,SVB,150,464,392.654
2017-08-07 20:00:00,SVB,150,464,395.61
2017-08-07 21:00:00,SVB,150,464,397.75199999999995
2017-08-07 22:00:00,SVB,150,464,399.452
2017-08-07 23:00:00,SVB,150,464,400.025
2017-08-08 00:00:00,SVB,150,464,401.29699999999997
2017-08-08 01:00:00,SVB,150,464,399.478
2017-08-08 02:00:00,SVB,150,464,397.03
2017-08-08 03:00:00,SVB,150,464,397.653
2017-08-08 04:00:00,SVB,150,464,396.467
2017-08-08 05:00:00,SVB,150,464,395.721
2017-08-08 06:00:00,SVB,150,464,393.889
2017-08-08 07:00:00,SVB,150,464,393.31699999999995
2017-08-08 08:00:00,SVB,150,464,392.265
2017-08-08 09:00:00,SVB,150,464,392.963
2017-08-08 10:00:00,SVB,150,464,395.671
2017-08-08 11:00:00,SVB,150,464,395.38800000000003
2017-08-08 12:00:00,SVB,150,464,395.88
2017-08-08 13:00:00,SVB,150,464,396.161
2017-08-08 14:00:00,SVB,150,464,395.745
2017-08-08 15:00:00,SVB,150,464,395.92699999999996
2017-08-08 16:00:00,SVB,150,464,397.281
2017-08-08 17:00:00,SVB,150,464,397.724
2017-08-08 18:00:00,SVB,150,464,397.176
2017-08-08 19:00:00,SVB,150,464,398.346
2017-08-08 20:00:00,SVB,150,464,398.92199999999997
2017-08-08 21:00:00,SVB,150,464,396.736
2017-08-08 22:00:00,SVB,150,464,398.284
2017-08-08 23:00:00,SVB,150,464,398.31300000000005
2017-08-09 00:00:00,SVB,150,464,400.056
2017-08-09 01:00:00,SVB,150,464,400.358
2017-08-09 02:00:00,SVB,150,464,400.903
2017-08-09 03:00:00,SVB,150,464,400.543
2017-08-09 04:00:00,SVB,150,464,402.767
2017-08-09 05:00:00,SVB,150,464,403.783
2017-08-09 06:00:00,SVB,150,464,402.64300000000003
2017-08-09 07:00:00,SVB,150,464,397.09
2017-08-09 08:00:00,SVB,150,464,394.494
2017-08-09 09:00:00,SVB,150,464,393.551
2017-08-09 10:00:00,SVB,150,464,392.279
2017-08-09 11:00:00,SVB,150,464,390.95300000000003
2017-08-09 12:00:00,SVB,150,464,389.745
2017-08-09 13:00:00,SVB,150,464,389.61699999999996
2017-08-09 14:00:00,SVB,150,464,388.655
2017-08-09 15:00:00,SVB,150,464,389.655
2017-08-09 16:00:00,SVB,150,464,389.399
2017-08-09 17:00:00,SVB,150,464,389.65
2017-08-09 18:00:00,SVB,150,464,390.899
2017-08-09 19:00:00,SVB,150,464,393.338
2017-08-09 20:00:00,SVB,150,464,395.351
2017-08-09 21:00:00,SVB,150,464,396.027
2017-08-09 22:00:00,SVB,150,464,400.744
2017-08-09 23:00:00,SVB,150,464,401.038
2017-08-10 00:00:00,SVB,150,464,398.76099999999997
2017-08-10 01:00:00,SVB,150,464,392.99699999999996
2017-08-10 02:00:00,SVB,150,464,392.52
2017-08-10 03:00:00,SVB,150,464,392.005
2017-08-10 04:00:00,SVB,150,464,395.195
2017-08-10 05:00:00,SVB,150,464,400.54699999999997
2017-08-10 06:00:00,SVB,150,464,401.23699999999997
2017-08-10 07:00:00,SVB,150,464,397.12199999999996
2017-08-10 08:00:00,SVB,150,464,402.569
2017-08-10 09:00:00,SVB,150,464,403.61300000000006
2017-08-10 10:00:00,SVB,150,464,403.89300000000003
2017-08-10 11:00:00,SVB,150,464,404.038
2017-08-10 12:00:00,SVB,150,464,404.32099999999997
2017-08-10 13:00:00,SVB,150,464,402.519
2017-08-10 14:00:00,SVB,150,464,398.45300000000003
2017-08-10 15:00:00,SVB,150,464,394.213
2017-08-10 16:00:00,SVB,150,464,393.25
2017-08-10 17:00:00,SVB,150,464,392.24199999999996
2017-08-10 18:00:00,SVB,150,464,393.75699999999995
2017-08-10 19:00:00,SVB,150,464,393.365
2017-08-10 20:00:00,SVB,150,464,395.074
2017-08-10 21:00:00,SVB,150,464,396.60900000000004
2017-08-10 22:00:00,SVB,150,464,396.675
2017-08-10 23:00:00,SVB,150,464,397.52099999999996
2017-08-11 00:00:00,SVB,150,464,397.86800000000005
2017-08-11 01:00:00,SVB,150,464,396.63800000000003
2017-08-11 02:00:00,SVB,150,464,397.661
2017-08-11 03:00:00,SVB,150,464,397.845
2017-08-11 04:00:00,SVB,150,464,398.99199999999996
2017-08-11 05:00:00,SVB,150,464,400.116
2017-08-11 06:00:00,SVB,150,464,398.98800000000006
2017-08-11 07:00:00,SVB,150,464,398.324
2017-08-11 08:00:00,SVB,150,464,395.49300000000005
2017-08-11 09:00:00,SVB,150,464,392.99300000000005
2017-08-11 10:00:00,SVB,150,464,392.241
2017-08-11 11:00:00,SVB,150,464,390.744
2017-08-11 12:00:00,SVB,150,464,389.50699999999995
2017-08-11 13:00:00,SVB,150,464,387.327
2017-08-11 14:00:00,SVB,150,464,389.181
2017-08-11 15:00:00,SVB,150,464,395.86
2017-08-11 16:00:00,SVB,150,464,396.06300000000005
2017-08-11 17:00:00,SVB,150,464,396.718
2017-08-11 18:00:00,SVB,150,464,399.1
2017-08-11 19:00:00,SVB,150,464,402.626
2017-08-11 20:00:00,SVB,150,464,401.68699999999995
2017-08-11 21:00:00,SVB,150,464,401.155
2017-08-11 22:00:00,SVB,150,464,402.968
2017-08-11 23:00:00,SVB,150,464,402.78
2017-08-12 00:00:00,SVB,150,464,401.95599999999996
2017-08-12 01:00:00,SVB,150,464,404.039
2017-08-12 02:00:00,SVB,150,464,406.655
2017-08-12 03:00:00,SVB,150,464,408.374
2017-08-12 04:00:00,SVB,150,464,411.329
2017-08-12 05:00:00,SVB,150,464,410.905
2017-08-12 06:00:00,SVB,150,464,406.333
2017-08-12 07:00:00,SVB,150,464,402.235
2017-08-12 08:00:00,SVB,150,464,399.218
2017-08-12 09:00:00,SVB,150,464,397.32199999999995
2017-08-12 10:00:00,SVB,150,464,396.67199999999997
2017-08-12 11:00:00,SVB,150,464,395.986
2017-08-12 12:00:00,SVB,150,464,394.249
2017-08-12 13:00:00,SVB,150,464,394.708
2017-08-12 14:00:00,SVB,150,464,394.38699999999994
2017-08-12 15:00:00,SVB,150,464,394.51
2017-08-12 16:00:00,SVB,150,464,394.38599999999997
2017-08-12 17:00:00,SVB,150,464,397.655
2017-08-12 18:00:00,SVB,150,464,399.64099999999996
2017-08-12 19:00:00,SVB,150,464,401.11
2017-08-12 20:00:00,SVB,150,464,402.57599999999996
2017-08-12 21:00:00,SVB,150,464,402.485
2017-08-12 22:00:00,SVB,150,464,404.67
2017-08-12 23:00:00,SVB,150,464,408.41900000000004
2017-08-13 00:00:00,SVB,150,464,404.33
2017-08-13 01:00:00,SVB,150,464,403.348
2017-08-13 02:00:00,SVB,150,464,403.18800000000005
2017-08-13 03:00:00,SVB,150,464,405.009
2017-08-13 04:00:00,SVB,150,464,403.86300000000006
2017-08-13 05:00:00,SVB,150,464,401.711
2017-08-13 06:00:00,SVB,150,464,400.60900000000004
2017-08-13 07:00:00,SVB,150,464,398.56300000000005
2017-08-13 08:00:00,SVB,150,464,396.62699999999995
2017-08-13 09:00:00,SVB,150,464,394.332
2017-08-13 10:00:00,SVB,150,464,394.17
2017-08-13 11:00:00,SVB,150,464,394.02099999999996
2017-08-13 12:00:00,SVB,150,464,393.051
2017-08-13 13:00:00,SVB,150,464,392.37
2017-08-13 14:00:00,SVB,150,464,392.142
2017-08-13 15:00:00,SVB,150,464,391.749
2017-08-13 16:00:00,SVB,150,464,392.481
2017-08-13 17:00:00,SVB,150,464,393.142
2017-08-13 18:00:00,SVB,150,464,394.915
2017-08-13 19:00:00,SVB,150,464,395.462
2017-08-13 20:00:00,SVB,150,464,395.49699999999996
2017-08-13 21:00:00,SVB,150,464,397.885
2017-08-13 22:00:00,SVB,150,464,400.736
2017-08-13 23:00:00,SVB,150,464,401.163
2017-08-14 00:00:00,SVB,150,464,400.51300000000003
2017-08-14 01:00:00,SVB,150,464,400.329
2017-08-14 02:00:00,SVB,150,464,400.246
2017-08-14 03:00:00,SVB,150,464,400.189
2017-08-14 04:00:00,SVB,150,464,399.49300000000005
2017-08-14 05:00:00,SVB,150,464,397.556
2017-08-14 06:00:00,SVB,150,464,396.455
2017-08-14 07:00:00,SVB,150,464,395.129
2017-08-14 08:00:00,SVB,150,464,393.788
2017-08-14 09:00:00,SVB,150,464,393.022
2017-08-14 10:00:00,SVB,150,464,392.235
2017-08-14 11:00:00,SVB,150,464,391.542
2017-08-14 12:00:00,SVB,150,464,391.7
2017-08-14 13:00:00,SVB,150,464,391.57099999999997
2017-08-14 14:00:00,SVB,150,464,391.51099999999997
2017-08-14 15:00:00,SVB,150,464,391.76800000000003
2017-08-14 16:00:00,SVB,150,464,391.68699999999995
2017-08-14 17:00:00,SVB,150,464,392.657
2017-08-14 18:00:00,SVB,150,464,393.04
2017-08-14 19:00:00,SVB,150,464,393.63199999999995
2017-08-14 20:00:00,SVB,150,464,394.55300000000005
2017-08-14 21:00:00,SVB,150,464,394.575
2017-08-14 22:00:00,SVB,150,464,395.81
2017-08-14 23:00:00,SVB,150,464,397.50199999999995
2017-08-15 00:00:00,SVB,150,464,398.336
2017-08-15 01:00:00,SVB,150,464,398.233
2017-08-15 02:00:00,SVB,150,464,396.366
2017-08-15 03:00:00,SVB,150,464,396.20300000000003
2017-08-15 04:00:00,SVB,150,464,395.89
2017-08-15 05:00:00,SVB,150,464,396.22900000000004
2017-08-15 06:00:00,SVB,150,464,395.99800000000005
2017-08-15 07:00:00,SVB,150,464,395.23400000000004
2017-08-15 08:00:00,SVB,150,464,392.939
2017-08-15 09:00:00,SVB,150,464,390.589
2017-08-15 10:00:00,SVB,150,464,390.03
2017-08-15 11:00:00,SVB,150,464,392.215
2017-08-15 12:00:00,SVB,150,464,393.57300000000004
2017-08-15 13:00:00,SVB,150,464,394.21
2017-08-15 14:00:00,SVB,150,464,394.69599999999997
2017-08-15 15:00:00,SVB,150,464,394.634
2017-08-15 16:00:00,SVB,150,464,395.722
2017-08-15 17:00:00,SVB,150,464,397.566
2017-08-15 18:00:00,SVB,150,464,401.023
2017-08-15 19:00:00,SVB,150,464,403.44300000000004
2017-08-15 20:00:00,SVB,150,464,403.371
2017-08-15 21:00:00,SVB,150,464,402.11300000000006
2017-08-15 22:00:00,SVB,150,464,401.899
2017-08-15 23:00:00,SVB,150,464,401.899
2017-08-16 00:00:00,SVB,150,464,402.598
2017-08-16 01:00:00,SVB,150,464,403.592
2017-08-16 02:00:00,SVB,150,464,402.723
2017-08-16 03:00:00,SVB,150,464,401.814
2017-08-16 04:00:00,SVB,150,464,401.778
2017-08-16 05:00:00,SVB,150,464,399.74699999999996
2017-08-16 06:00:00,SVB,150,464,397.221
2017-08-16 07:00:00,SVB,150,464,393.708
2017-08-16 08:00:00,SVB,150,464,392.726
2017-08-16 09:00:00,SVB,150,464,392.834
2017-08-16 10:00:00,SVB,150,464,393.565
2017-08-16 11:00:00,SVB,150,464,394.126
2017-08-16 12:00:00,SVB,150,464,395.205
2017-08-16 13:00:00,SVB,150,464,396.32800000000003
2017-08-16 14:00:00,SVB,150,464,395.165
2017-08-16 15:00:00,SVB,150,464,394.98800000000006
2017-08-16 16:00:00,SVB,150,464,395.33
2017-08-16 17:00:00,SVB,150,464,395.785
2017-08-16 18:00:00,SVB,150,464,396.895
2017-08-16 19:00:00,SVB,150,464,400.629
2017-08-16 20:00:00,SVB,150,464,399.423
2017-08-16 21:00:00,SVB,150,464,399.43699999999995
2017-08-16 22:00:00,SVB,150,464,399.162
2017-08-16 23:00:00,SVB,150,464,399.209
2017-08-17 00:00:00,SVB,150,464,398.816
2017-08-17 01:00:00,SVB,150,464,399.55699999999996
2017-08-17 02:00:00,SVB,150,464,399.783
2017-08-17 03:00:00,SVB,150,464,402.782
2017-08-17 04:00:00,SVB,150,464,401.05400000000003
2017-08-17 05:00:00,SVB,150,464,400.131
2017-08-17 06:00:00,SVB,150,464,399.219
2017-08-17 07:00:00,SVB,150,464,397.925
2017-08-17 08:00:00,SVB,150,464,395.99800000000005
2017-08-17 09:00:00,SVB,150,464,393.583
2017-08-17 10:00:00,SVB,150,464,392.41
2017-08-17 11:00:00,SVB,150,464,392.3
2017-08-17 12:00:00,SVB,150,464,390.36300000000006
2017-08-17 13:00:00,SVB,150,464,390.49
2017-08-17 14:00:00,SVB,150,464,392.906
2017-08-17 15:00:00,SVB,150,464,393.162
2017-08-17 16:00:00,SVB,150,464,393.08
2017-08-17 17:00:00,SVB,150,464,393.346
2017-08-17 18:00:00,SVB,150,464,394.338
2017-08-17 19:00:00,SVB,150,464,395.631
2017-08-17 20:00:00,SVB,150,464,396.715
2017-08-17 21:00:00,SVB,150,464,396.875
2017-08-17 22:00:00,SVB,150,464,395.70599999999996
2017-08-17 23:00:00,SVB,150,464,394.36199999999997
2017-08-21 14:00:00,SVB,150,464,392.79699999999997
2017-08-21 15:00:00,SVB,150,464,392.23
2017-08-21 16:00:00,SVB,150,464,393.829
2017-08-21 17:00:00,SVB,150,464,395.46
2017-08-21 18:00:00,SVB,150,464,396.606
2017-08-21 19:00:00,SVB,150,464,397.529
2017-08-21 20:00:00,SVB,150,464,398.773
2017-08-21 21:00:00,SVB,150,464,399.209
2017-08-21 22:00:00,SVB,150,464,399.348
2017-08-21 23:00:00,SVB,150,464,398.48400000000004
2017-08-22 00:00:00,SVB,150,464,398.89300000000003
2017-08-22 01:00:00,SVB,150,464,398.939
2017-08-22 02:00:00,SVB,150,464,399.145
2017-08-22 03:00:00,SVB,150,464,398.851
2017-08-22 04:00:00,SVB,150,464,398.207
2017-08-22 05:00:00,SVB,150,464,397.034
2017-08-22 06:00:00,SVB,150,464,395.29699999999997
2017-08-22 07:00:00,SVB,150,464,393.50699999999995
2017-08-22 08:00:00,SVB,150,464,391.68699999999995
2017-08-22 09:00:00,SVB,150,464,390.67699999999996
2017-08-22 10:00:00,SVB,150,464,390.048
2017-08-22 11:00:00,SVB,150,464,389.73800000000006
2017-08-22 12:00:00,SVB,150,464,390.44699999999995
2017-08-22 13:00:00,SVB,150,464,390.786
2017-08-22 14:00:00,SVB,150,464,390.55400000000003
2017-08-22 15:00:00,SVB,150,464,390.64300000000003
2017-08-22 16:00:00,SVB,150,464,390.845
2017-08-22 17:00:00,SVB,150,464,391.825
2017-08-22 18:00:00,SVB,150,464,392.38800000000003
2017-08-22 19:00:00,SVB,150,464,393.01099999999997
2017-08-22 20:00:00,SVB,150,464,394.67199999999997
2017-08-22 21:00:00,SVB,150,464,395.00800000000004
2017-08-22 22:00:00,SVB,150,464,393.028
2017-08-22 23:00:00,SVB,150,464,393.162
2017-08-23 00:00:00,SVB,150,464,395.917
2017-08-23 01:00:00,SVB,150,464,394.32
2017-08-23 02:00:00,SVB,150,464,393.551
2017-08-23 03:00:00,SVB,150,464,394.593
2017-08-23 04:00:00,SVB,150,464,393.26
2017-08-23 05:00:00,SVB,150,464,399.061
2017-08-23 06:00:00,SVB,150,464,399.32199999999995
2017-08-23 07:00:00,SVB,150,464,394.103
2017-08-23 08:00:00,SVB,150,464,393.691
2017-08-23 11:00:00,SVB,150,464,392.24199999999996
2017-08-23 12:00:00,SVB,150,464,391.29
2017-08-23 13:00:00,SVB,150,464,390.816
2017-08-23 14:00:00,SVB,150,464,390.814
2017-08-23 15:00:00,SVB,150,464,390.884
2017-08-23 16:00:00,SVB,150,464,390.787
2017-08-23 17:00:00,SVB,150,464,390.77099999999996
2017-08-23 18:00:00,SVB,150,464,390.805
2017-08-23 19:00:00,SVB,150,464,390.283
2017-08-23 20:00:00,SVB,150,464,390.154
2017-08-23 21:00:00,SVB,150,464,389.949
2017-08-23 22:00:00,SVB,150,464,391.00699999999995
2017-08-23 23:00:00,SVB,150,464,391.264
2017-08-24 00:00:00,SVB,150,464,392.01
2017-08-24 01:00:00,SVB,150,464,392.532
2017-08-24 02:00:00,SVB,150,464,392.035
2017-08-24 03:00:00,SVB,150,464,392.01599999999996
2017-08-24 04:00:00,SVB,150,464,396.884
2017-08-24 05:00:00,SVB,150,464,395.931
2017-08-24 06:00:00,SVB,150,464,398.056
2017-08-24 07:00:00,SVB,150,464,396.44699999999995
2017-08-24 08:00:00,SVB,150,464,394.99800000000005
2017-08-24 09:00:00,SVB,150,464,393.906
2017-08-24 10:00:00,SVB,150,464,394.184
2017-08-24 11:00:00,SVB,150,464,392.708
2017-08-24 12:00:00,SVB,150,464,393.457
2017-08-24 13:00:00,SVB,150,464,393.0
2017-08-24 14:00:00,SVB,150,464,391.186
2017-08-24 15:00:00,SVB,150,464,391.577
2017-08-24 16:00:00,SVB,150,464,391.93699999999995
2017-08-24 17:00:00,SVB,150,464,392.626
2017-08-24 18:00:00,SVB,150,464,392.88199999999995
2017-08-24 19:00:00,SVB,150,464,396.287
2017-08-24 20:00:00,SVB,150,464,398.314
2017-08-24 21:00:00,SVB,150,464,400.267
2017-08-24 22:00:00,SVB,150,464,401.50199999999995
2017-08-24 23:00:00,SVB,150,464,401.73400000000004
2017-08-25 00:00:00,SVB,150,464,402.42
2017-08-25 01:00:00,SVB,150,464,402.314
2017-08-25 02:00:00,SVB,150,464,402.186
2017-08-25 03:00:00,SVB,150,464,401.9
2017-08-25 04:00:00,SVB,150,464,400.542
2017-08-25 05:00:00,SVB,150,464,398.301
2017-08-25 06:00:00,SVB,150,464,397.647
2017-08-25 07:00:00,SVB,150,464,396.103
2017-08-25 08:00:00,SVB,150,464,395.395
2017-08-25 09:00:00,SVB,150,464,394.856
2017-08-25 10:00:00,SVB,150,464,394.93699999999995
2017-08-25 11:00:00,SVB,150,464,393.995
2017-08-25 12:00:00,SVB,150,464,392.522
2017-08-25 13:00:00,SVB,150,464,392.839
2017-08-25 14:00:00,SVB,150,464,391.199
2017-08-25 15:00:00,SVB,150,464,391.675
2017-08-25 16:00:00,SVB,150,464,392.64599999999996
2017-08-25 17:00:00,SVB,150,464,395.42400000000004
2017-08-25 18:00:00,SVB,150,464,396.395
2017-08-25 19:00:00,SVB,150,464,396.07099999999997
2017-08-25 20:00:00,SVB,150,464,396.784
2017-08-25 21:00:00,SVB,150,464,401.176
2017-08-25 22:00:00,SVB,150,464,400.189
2017-08-25 23:00:00,SVB,150,464,398.39099999999996
2017-08-26 00:00:00,SVB,150,464,399.76800000000003
2017-08-26 01:00:00,SVB,150,464,402.278
2017-08-26 02:00:00,SVB,150,464,401.64099999999996
2017-08-26 03:00:00,SVB,150,464,400.879
2017-08-26 04:00:00,SVB,150,464,402.275
2017-08-26 05:00:00,SVB,150,464,401.897
2017-08-26 06:00:00,SVB,150,464,399.273
2017-08-26 07:00:00,SVB,150,464,397.843
2017-08-26 08:00:00,SVB,150,464,396.379
2017-08-26 09:00:00,SVB,150,464,395.314
2017-08-26 10:00:00,SVB,150,464,395.17900000000003
2017-08-26 11:00:00,SVB,150,464,394.596
2017-08-26 12:00:00,SVB,150,464,393.906
2017-08-26 13:00:00,SVB,150,464,394.254
2017-08-26 14:00:00,SVB,150,464,393.996
2017-08-26 15:00:00,SVB,150,464,393.88300000000004
2017-08-26 16:00:00,SVB,150,464,394.839
2017-08-26 17:00:00,SVB,150,464,395.392
2017-08-26 18:00:00,SVB,150,464,396.381
2017-08-26 19:00:00,SVB,150,464,396.996
2017-08-26 20:00:00,SVB,150,464,398.50699999999995
2017-08-26 21:00:00,SVB,150,464,398.49199999999996
2017-08-26 22:00:00,SVB,150,464,399.023
2017-08-26 23:00:00,SVB,150,464,399.715
2017-08-27 00:00:00,SVB,150,464,399.014
2017-08-27 01:00:00,SVB,150,464,398.81
2017-08-27 02:00:00,SVB,150,464,399.574
2017-08-27 03:00:00,SVB,150,464,398.298
2017-08-27 04:00:00,SVB,150,464,396.89599999999996
2017-08-27 05:00:00,SVB,150,464,397.51800000000003
2017-08-27 06:00:00,SVB,150,464,398.668
2017-08-27 07:00:00,SVB,150,464,399.38699999999994
2017-08-27 08:00:00,SVB,150,464,402.00300000000004
2017-08-27 09:00:00,SVB,150,464,399.11
2017-08-27 10:00:00,SVB,150,464,397.254
2017-08-27 11:00:00,SVB,150,464,396.477
2017-08-27 12:00:00,SVB,150,464,395.92
2017-08-27 13:00:00,SVB,150,464,394.93300000000005
2017-08-27 14:00:00,SVB,150,464,394.162
2017-08-27 15:00:00,SVB,150,464,393.31300000000005
2017-08-27 16:00:00,SVB,150,464,392.94
2017-08-27 17:00:00,SVB,150,464,393.436
2017-08-27 18:00:00,SVB,150,464,392.89599999999996
2017-08-27 19:00:00,SVB,150,464,394.58099999999996
2017-08-27 20:00:00,SVB,150,464,396.406
2017-08-27 21:00:00,SVB,150,464,396.82800000000003
2017-08-27 22:00:00,SVB,150,464,395.08099999999996
2017-08-27 23:00:00,SVB,150,464,393.56
2017-08-28 00:00:00,SVB,150,464,395.98199999999997
2017-08-28 01:00:00,SVB,150,464,397.20599999999996
2017-08-28 02:00:00,SVB,150,464,398.01099999999997
2017-08-28 03:00:00,SVB,150,464,397.417
2017-08-28 04:00:00,SVB,150,464,401.23699999999997
2017-08-28 05:00:00,SVB,150,464,403.038
2017-08-28 06:00:00,SVB,150,464,404.009
2017-08-28 07:00:00,SVB,150,464,400.125
2017-08-28 08:00:00,SVB,150,464,395.49199999999996
2017-08-28 09:00:00,SVB,150,464,393.68699999999995
2017-08-28 10:00:00,SVB,150,464,393.6
2017-08-28 11:00:00,SVB,150,464,391.398
2017-08-28 12:00:00,SVB,150,464,390.784
2017-08-28 13:00:00,SVB,150,464,392.3
