date,time,doy,H_1_1_1,LE_1_1_1,FC_1_1_1,USTAR_1_1_1,WS_1_1_1,WD_1_1_1,FC_PI_1_1_1,LE_PI_1_1_1,H_PI_1_1_1,MO_LENGTH_1_1_1,V_SIGMA_1_1_1,SW_IN_1_1_1,VPD_PI_1_1_1,TA_1_1_1,TS_1_1_1,RECO_PI_1_1_1,GPP_PI_1_1_1
dd/mm/yyyy,hh:mm,-,Wm-2,Wm-2,umolm-2s-1  ,ms-1,ms-1,deg,umolm-2s-1  ,Wm-2,Wm-2,m,ms-1,Wm-2,hPa,C,C,umolm-2s-1,umolm-2s-1
01/01/2015,00:30,1.02,-31.128,-9999,-9999,0.60065,4.037725,256.662201,-0.949667,3.364,-31.128,604.359192,1.169412,0,2.1331,3.4217,2.3857,1.09469,0.12751
01/01/2015,01:00,1.041,-48.744,-9999,-9999,0.68125,4.083593,256.870026,-0.90198,3.173,-48.744,563.085876,1.147135,0,2.1042,3.2696,2.4009,1.08978,0.091756
01/01/2015,01:30,1.062,-49.55,1.764973,-2.216599,0.75892,4.716897,259.879669,-2.216599,1.765,-49.55,765.7948,1.506514,0,2.119,3.2043,1.315,1.08768,3.3043
01/01/2015,02:00,1.083,-53.657,3.588917,-9999,0.80236,4.941587,264.56842,-3.030106,3.589,-53.657,835.701233,2.388021,0,2.1247,3.1582,1.315,1.08619,0.075827
01/01/2015,02:30,1.104,-57.079,3.959695,1.139223,0.74792,4.624076,260.218506,1.139223,3.96,-57.079,636.278137,2.088044,0,2.1189,3.0597,1.304,1.083,-0.056221
01/01/2015,03:00,1.124,-42.904,11.493666,8.80479,0.81706,5.148121,256.084747,8.80479,11.494,-42.904,1103.658447,1.734336,0,2.1597,3.0588,1.29,1.08297,-7.7218
01/01/2015,03:30,1.145,-49.94,3.146616,-9999,0.75542,4.879032,256.926331,-7.346495,3.147,-49.94,749.34375,1.849252,0,2.202,3.0398,1.281,1.08236,0.084535
01/01/2015,04:00,1.166,-31.879,3.68117,-2.108987,0.5505,4.041463,250.199997,-2.108987,3.681,-31.879,454.281219,1.263063,0,2.1847,3.128,1.276,1.08521,3.1942
01/01/2015,04:30,1.187,-44.523,-9999,-9999,0.63704,4.264266,247.175308,-3.066275,3.127,-44.523,504.076508,1.338981,0,2.2288,3.3587,1.28,1.09266,0.091922
01/01/2015,05:00,1.208,-28.574,0.600994,-9999,0.61205,3.981685,237.679504,-3.769532,0.601,-28.574,696.580994,1.0752,0,2.2142,3.4414,1.282,1.09532,0.081351
01/01/2015,05:30,1.229,-27.129,-9999,-9999,0.50126,3.42337,232.569809,5.604179,3.033,-27.129,403.037933,0.872565,0,2.1707,3.413,1.29,1.09441,0.080436
01/01/2015,06:00,1.249,-51.126,-9999,-9999,0.70498,3.588688,222.465286,-6.366119,3.177,-51.126,594.949646,0.913492,0,2.1784,3.6693,1.292,1.10265,0.066859
01/01/2015,06:30,1.27,-34.606,2.103029,2.228978,0.56992,3.666731,227.609756,2.228978,2.103,-34.606,464.398712,0.969175,0,2.1261,3.9289,1.299,1.11098,-1.118
01/01/2015,07:00,1.291,-32.376,1.245108,1.107193,0.64973,4.103655,231.978699,1.107193,1.245,-32.376,735.498047,1.146502,0,2.1905,4.0569,1.317,1.11508,0.0078878
01/01/2015,07:30,1.312,-28.891,2.427561,-0.726982,0.71044,4.318434,239.365601,-0.726982,2.428,-28.891,1077.532104,1.149562,0,2.2114,4.1919,1.34,1.1194,1.8464
01/01/2015,08:00,1.333,-19.147,2.202223,0.632595,0.59633,3.303895,232.760025,0.632595,2.202,-19.147,961.601257,1.409806,0,2.1752,4.2822,1.358,1.12228,0.48968
01/01/2015,08:30,1.354,-19.515,-9999,-9999,0.44402,3.126271,223.43042,0.77963,3.522,-19.515,389.449341,0.729062,0,2.1429,4.3216,1.363,1.12353,0.044719
01/01/2015,09:00,1.374,-12.003,-0.434305,0.537701,0.64528,4.212914,232.260178,0.537701,-0.434,-12.003,1943.453369,1.124007,1.148166,2.184,4.4688,1.365,1.12823,0.59053
01/01/2015,09:30,1.395,-11.776,-9999,-9999,0.80393,5.284374,232.450653,1.315856,3.508,-11.776,3830.747559,1.783027,3.724245,2.2674,4.6371,1.365,1.13358,0.16603
01/01/2015,10:00,1.416,-3.6247,4.718667,4.980593,0.77241,4.785722,227.689987,4.980593,4.719,-3.625,11038.2168,1.644514,4.270673,2.3297,4.7635,1.348,1.13759,-3.843
01/01/2015,10:30,1.437,-5.6964,-1.424349,3.582667,0.72098,4.327956,228.571396,3.582667,-1.424,-5.696,5712.15332,1.825957,7.362748,2.3383,4.876,1.344,1.14116,-2.4415
01/01/2015,11:00,1.458,-9999,0.596531,-0.792875,0.7777,5.429383,238.478622,-0.792875,0.597,-5.298,210569.5313,1.970706,12.6885,2.3662,5.0241,1.343,1.14585,1.9387
01/01/2015,11:30,1.479,4.6984,4.862438,2.879313,0.92362,5.83111,237.339859,2.879313,4.862,4.698,-14560.94238,2.449873,17.17826,2.31,5.1367,1.335,1.14941,-1.7299
01/01/2015,12:00,1.499,11.201,-1.705004,-2.283308,0.93441,5.379927,239.316315,-2.283308,-1.705,11.201,-6324.587402,2.373315,22.40549,2.278,5.1921,1.34,1.15116,3.4345
01/01/2015,12:30,1.52,13.971,-2.71431,-1.802073,0.94971,5.561087,235.897598,-1.802073,-2.714,13.971,-5323.549805,2.288767,16.30373,2.2719,5.1714,1.347,1.15051,2.9526
01/01/2015,13:00,1.541,2.554,-0.785972,1.336652,0.94557,5.488513,239.918152,1.336652,-0.786,2.554,-28742.41406,2.560145,9.784459,2.281,5.1416,1.363,1.14957,-0.18709
01/01/2015,13:30,1.562,7.9047,4.337066,2.636782,0.89445,5.723537,240.750275,2.636782,4.337,7.905,-7860.220703,2.373338,6.390252,2.2801,5.0977,1.374,1.14818,-1.4886
01/01/2015,14:00,1.583,12.505,-0.422017,1.600646,0.95631,5.644624,233.543503,1.600646,-0.422,12.505,-6072.279297,2.331615,8.160289,2.3335,5.0208,1.382,1.14575,-0.4549
01/01/2015,14:30,1.604,14.601,-9999,-9999,0.91376,5.553699,240.963455,0.4502361,3.881,14.601,-4536.708984,2.383881,3.905974,2.3418,4.9677,1.39,1.14407,0.28895
01/01/2015,15:00,1.624,15.531,-4.519572,-2.411924,1.0213,5.979122,242.682129,-2.411924,-4.52,15.531,-5956.035645,2.727757,2.662867,2.2661,4.9631,1.396,1.14392,3.5558
01/01/2015,15:30,1.645,-9999,-9999,-9999,-9999,-9999,-9999,0.7618549,2.418,-12.153,-9999,-9999,1.290542,2.3254,-10272,1.402,4.72351,3.745
01/01/2015,16:00,1.666,-22.149,-5.280448,-9999,1.0299,5.870714,240.99588,0.497038,-5.28,-22.149,4282.107422,2.447222,0.10704,1.8893,4.7364,1.411,1.13673,0.13758
01/01/2015,16:30,1.687,4.6403,-1.66832,1.441376,0.98197,6.849464,243.042801,1.441376,-1.668,4.64,-17717.81836,3.206253,0,1.9971,4.9044,1.423,1.14206,-0.29931
01/01/2015,17:00,1.708,4.2171,1.516742,1.18342,0.77766,5.300951,238.659363,1.18342,1.517,4.217,-9683.151367,2.43019,0,2.0373,4.8517,1.433,1.14039,-0.04303
01/01/2015,17:30,1.729,2.7511,-1.565634,1.252496,0.84205,4.6281,231.190933,1.252496,-1.566,2.751,-18844.01563,1.793496,0,2.0243,4.7512,1.445,1.1372,-0.11529
01/01/2015,18:00,1.749,5.1387,-1.356889,1.448195,0.91298,4.791361,224.799301,1.448195,-1.357,5.139,-12858.50684,1.963114,0,2.001,4.6839,1.454,1.13507,-0.31313
01/01/2015,18:30,1.77,3.0649,-0.865007,-9999,0.76041,3.924459,230.204269,0.698106,-0.865,3.065,-12456.29102,1.591329,0,1.9757,4.5636,1.466,1.13124,0.083876
01/01/2015,19:00,1.791,7.7998,-9999,-9999,0.85218,4.122197,227.996735,1.261001,2.91,7.8,-6889.162598,1.800883,0,1.9662,4.4588,1.478,1.12791,0.072061
01/01/2015,19:30,1.812,-9999,-3.045796,1.165805,0.86126,4.124227,221.972519,0.7241112,-3.046,-5.092,112087.2422,1.538518,0,1.8153,4.1269,1.489,1.11732,-0.048485
01/01/2015,20:00,1.833,-9999,-9999,-9999,-9999,-9999,-9999,0.8149683,2.306,-11.877,-9999,-9999,0,2.3222,-10272,1.508,4.72351,3.6938
01/01/2015,20:30,1.854,20.653,-9999,-9999,0.99992,4.888812,208.608078,0.8402118,2.488,20.653,-4202.714355,2.194081,0,1.8771,3.6352,1.527,1.10156,0.016822
01/01/2015,21:00,1.874,-9999,-6.931864,1.684805,0.99135,4.957263,205.318085,1.684805,-6.932,-8.884,21395.23438,2.547501,0,1.8238,3.2022,1.547,1.08761,-0.5972
01/01/2015,21:30,1.895,19.268,-4.519834,-9999,1.0997,5.576493,206.05423,0.8310839,-4.52,19.268,-5992.960938,3.498519,0,1.8751,3.1823,1.55,1.08697,-0.0017537
01/01/2015,22:00,1.916,36.87,-9.72129,-9999,1.2385,6.069504,209.084625,0.8177064,-9.721,36.87,-4472.677246,3.418317,0,1.8792,3.1576,1.557,1.08617,0.016803
01/01/2015,22:30,1.937,27.696,-3.185684,0.787012,1.0986,5.836179,208.555817,0.787012,-3.186,27.696,-4156.075195,3.477689,0,1.8816,3.13,1.577,1.08528,0.29827
01/01/2015,23:00,1.958,3.1989,1.110875,2.595737,1.2266,5.884352,212.754898,2.595737,1.111,3.199,-50077.05469,3.444315,0,1.8618,3.1182,1.6,1.08489,-1.5108
01/01/2015,23:30,1.979,-5.166,-2.945821,1.488526,1.1532,6.006688,212.412674,1.488526,-2.946,-5.166,25770.62305,3.802358,0,1.909,3.1809,1.629,1.08692,-0.4016
02/01/2015,00:00,2,-9999,-1.839518,1.915391,1.2557,6.114241,207.718811,1.915391,-1.84,-10.154,-95107.53125,3.390584,0,1.9557,3.1812,1.658,1.08693,-0.82846
02/01/2015,00:30,2.02,-27.566,-3.951583,2.5717,1.3066,6.76777,204.052399,2.5717,-3.952,-27.566,7025.378418,3.887697,0,1.8886,3.0152,1.69,1.08156,-1.4901
02/01/2015,01:00,2.041,-9999,-9999,-9999,-9999,-9999,-9999,0.8123845,2.192,-13.316,-9999,-9999,0,2.3267,-10272,1.723,4.72351,3.7203
02/01/2015,01:30,2.062,-9999,-9999,-9999,-9999,-9999,-9999,0.8131259,2.191,-13.537,-9999,-9999,0,2.327,-10272,1.753,4.72351,3.7205
02/01/2015,02:00,2.083,-38.127,-1.935516,1.538849,1.1063,6.574861,205.384628,1.538849,-1.936,-38.127,3083.208984,4.089056,0,1.8215,2.5615,1.774,1.06684,-0.472
02/01/2015,02:30,2.104,-73.089,-1.483653,1.309578,1.1684,6.289148,205.971909,1.309578,-1.484,-73.089,1894.361084,3.619953,0,1.8272,2.5681,1.789,1.06706,-0.24252
02/01/2015,03:00,2.124,-9999,-9999,-9999,-9999,-9999,-9999,0.7680319,2.161,-14.065,-9999,-9999,0,2.327,-10272,1.805,4.72351,3.7205
02/01/2015,03:30,2.145,-9999,-9999,-9999,-9999,-9999,-9999,0.7565774,2.12,-14.187,-9999,-9999,0,2.3268,-10272,1.822,4.72351,3.7379
02/01/2015,04:00,2.166,-25.545,-3.313823,2.078339,1.1172,6.111611,208.65596,2.078339,-3.314,-25.545,4738.533691,3.514425,0,1.7874,3.5079,1.849,1.09746,-0.98087
02/01/2015,04:30,2.187,-9999,-3.454857,1.994305,1.0722,6.00506,210.646683,1.994305,-3.455,-12.174,1306.978638,3.668814,0,1.6182,3.5433,1.867,1.0986,-0.8957
02/01/2015,05:00,2.208,-60.831,-2.879894,-9999,1.1745,6.082058,206.711868,0.6735521,-2.88,-60.831,2312.263428,3.621295,0,1.7094,3.8151,1.853,1.10734,0.084942
02/01/2015,05:30,2.229,-23.812,1.404701,1.527166,1.0588,5.644383,210.339188,1.527166,1.405,-23.812,4328.164551,3.111718,0,1.8666,4.1862,1.871,1.11921,-0.40795
02/01/2015,06:00,2.249,-9999,7.541914,1.538449,1.138,6.440801,214.528946,1.538449,7.542,-9.954,36991.80078,4.092247,0,1.8886,4.6158,1.9,1.1329,-0.40555
02/01/2015,06:30,2.27,-17.703,-2.776489,1.686804,1.2662,5.819334,214.16243,1.686804,-2.777,-17.703,9957.512695,3.562566,0,1.9368,4.9595,1.95,1.14381,-0.543
02/01/2015,07:00,2.291,-29.93,-5.869992,2.578553,1.2443,6.828355,215.273804,2.578553,-5.87,-29.93,5588.735352,4.626609,0,1.915,5.254,1.985,1.15311,-1.4254
02/01/2015,07:30,2.312,-13.682,4.132897,3.001583,1.3379,6.647881,220.106461,3.001583,4.133,-13.682,15198.87012,3.625964,0,1.8845,5.6107,2.014,1.16435,-1.8372
02/01/2015,08:00,2.333,-16.516,10.166589,2.065436,1.2596,7.221179,225.53627,2.065436,10.167,-16.516,10507.81152,4.776579,0,1.9015,6.2187,2.076,1.18338,-0.88205
02/01/2015,08:30,2.354,-35.235,-3.52281,-9999,1.1621,7.367995,227.250412,-3.632417,-3.523,-35.235,3868.634277,4.959021,0.202002,2.1977,6.8035,2.1,1.20156,-0.33887
02/01/2015,09:00,2.374,-66.864,3.977422,2.654508,1.2961,7.50357,231.517242,2.654508,3.977,-66.864,2828.122803,4.627304,1.953464,2.3311,7.1919,2.142,1.21357,-1.4409
02/01/2015,09:30,2.395,-76.205,-9999,-9999,1.4145,7.903364,238.198486,-9.241786,5.616,-76.205,3225.613037,7.294046,6.742171,2.3104,7.5245,2.211,1.2238,-0.0091159
02/01/2015,10:00,2.416,-66.041,24.129002,-3.355771,1.2847,8.07797,244.054642,-3.355771,24.129,-66.041,2788.460693,5.278099,6.857224,2.3948,7.4752,2.252,1.22229,4.5781
02/01/2015,10:30,2.437,-70.981,52.7397,-9999,1.5103,8.311407,250.680405,-8.003758,52.74,-70.981,4214.628906,6.160048,14.52273,2.5893,7.1581,2.313,1.21252,-0.14142
02/01/2015,11:00,2.458,-48.442,51.614819,-9999,1.4943,7.990371,252.325928,-18.058115,51.615,-48.442,5982.222168,7.084161,31.93379,2.562,6.8187,2.374,1.20203,1.682
02/01/2015,11:30,2.479,-4.4825,57.815964,-3.247108,1.4718,9.374669,257.335236,-3.247108,57.816,-4.482,61763.64063,8.836722,35.9411,2.7784,6.5677,2.43,1.19425,4.4414
02/01/2015,12:00,2.499,-9999,32.49564,-5.226396,1.577,9.560899,262.154297,-5.226396,32.496,9.056,-13802.78418,9.09407,51.38055,2.6329,5.978,2.482,1.17586,6.4023
02/01/2015,12:30,2.52,40.463,26.801453,-4.597418,1.3036,8.358856,266.101349,-4.597418,26.801,40.463,-4754.075684,6.834675,68.35945,2.5156,5.516,2.538,1.16137,5.7588
02/01/2015,13:00,2.541,120.98,69.486153,-3.733204,1.6785,9.802773,263.571198,-3.733204,69.486,120.978,-3394.078125,9.766856,36.26223,2.5265,5.1543,2.591,1.14997,4.8832
02/01/2015,13:30,2.562,70.086,52.693581,-9999,1.5855,9.091495,266.162201,-8.117957,52.694,70.086,-4937.401855,7.5519,102.0863,2.6883,4.5131,2.636,1.12963,5.962
02/01/2015,14:00,2.583,72.622,40.936916,-5.733403,1.5634,8.919173,267.342072,-5.733403,40.937,72.622,-4568.263672,9.537852,65.3445,2.7247,4.5096,2.66,1.12953,6.8629
02/01/2015,14:30,2.604,56.041,47.113598,-5.516151,1.5445,8.345334,262.66214,-5.516151,47.114,56.041,-5707.959473,7.323911,58.00205,2.8224,4.5175,2.695,1.12978,6.6459
02/01/2015,15:00,2.624,66.631,-9999,-9999,1.61,8.947083,265.960541,0.1776344,5.319,66.631,-5436.828613,9.205553,24.64165,2.8865,4.4102,2.714,1.12636,0.72393
02/01/2015,15:30,2.645,39.908,18.952169,-1.617888,1.42,8.631333,258.478119,-1.617888,18.952,39.908,-6229.023926,7.142186,12.13651,2.6289,4.1016,2.726,1.11651,2.7344
02/01/2015,16:00,2.666,-9999,-9999,-9999,1.295,8.141841,259.305542,0.6797474,2.101,-12.767,-12353.29492,5.352182,2.267635,2.4178,3.6072,2.724,1.10066,0.1513
02/01/2015,16:30,2.687,15.558,17.962919,0.83973,1.5205,8.215735,259.749664,0.83973,17.963,15.558,-19612.75586,6.460529,0,2.6442,3.5583,2.736,1.09909,0.25936
02/01/2015,17:00,2.708,-9999,14.694931,0.805801,1.2623,7.823015,260.543243,0.805801,14.695,-12.872,30938.05273,5.176214,0,2.6518,3.5987,2.751,1.10039,0.29458
02/01/2015,17:30,2.729,21.938,12.449351,-0.726783,1.2745,7.969872,263.096313,-0.726783,12.449,21.938,-8192.790039,6.365322,0,2.6366,3.7762,2.758,1.10609,1.8329
02/01/2015,18:00,2.749,21.667,20.809877,-1.1669,1.3839,7.005403,262.56842,-1.1669,20.81,21.667,-10618.23926,4.471091,0,2.5651,3.8284,2.757,1.10776,2.2747
02/01/2015,18:30,2.77,34.436,12.552885,-0.803239,1.3624,8.110774,265.133606,-0.803239,12.553,34.436,-6374.612305,5.531222,0,2.5431,3.6503,2.77,1.10204,1.9053
02/01/2015,19:00,2.791,12.036,6.418651,0.889641,1.2279,6.891306,262.047668,0.889641,6.419,12.036,-13354.26856,4.58841,0,2.436,3.5615,2.784,1.09919,0.20955
02/01/2015,19:30,2.812,13.846,10.422301,-0.661302,1.2562,6.822079,257.193298,-0.661302,10.422,13.846,-12429.42773,4.142343,0,2.4071,3.6546,2.791,1.10218,1.7635
02/01/2015,20:00,2.833,-9999,5.491714,0.542172,1.0668,6.258084,263.12262,0.542172,5.492,-12.023,-248705.4844,3.808552,0,2.4781,3.9079,2.79,1.11031,0.56814
02/01/2015,20:30,2.854,-24.533,13.132335,-1.606856,1.2162,7.229847,264.116852,-1.606856,13.132,-24.533,6366.241699,4.75523,0,2.6551,4.1024,2.789,1.11654,2.7234
02/01/2015,21:00,2.874,37.094,9.862696,-0.7417,1.3082,7.655821,266.848877,-0.7417,9.863,37.094,-5240.104004,4.922113,0,2.5988,4.1273,2.795,1.11733,1.859
02/01/2015,21:30,2.895,5.3426,11.674071,-2.023185,1.2336,6.884455,264.727844,-2.023185,11.674,5.343,-30503.99609,5.450423,0,2.493,3.9637,2.824,1.1121,3.1353
02/01/2015,22:00,2.916,-42.46,17.241161,-9999,1.3017,7.320084,268.629425,-3.435808,17.241,-42.46,4508.980469,5.492569,0,2.5155,3.7812,2.854,1.10625,0.1806
02/01/2015,22:30,2.937,13.809,12.746854,-0.814101,1.1922,6.887764,266.125153,-0.814101,12.747,13.809,-10652.18652,4.445751,0,2.604,3.8257,2.867,1.10768,1.9218
02/01/2015,23:00,2.958,29.291,7.111759,1.45067,1.2479,7.191782,265.286957,1.45067,7.112,29.291,-5758.849121,5.072294,0,2.6783,3.7988,2.871,1.10681,-0.34386
02/01/2015,23:30,2.979,35.826,16.432018,-0.807695,1.3502,7.752836,266.373291,-0.807695,16.432,35.826,-5964.515137,6.923414,0,2.802,3.85,2.887,1.10846,1.9162
03/01/2015,00:00,3,51.081,14.988522,0.619008,1.3873,7.78871,267.35968,0.619008,14.989,51.081,-4537.737305,5.593823,0,2.7743,3.8362,2.912,1.10801,0.489
03/01/2015,00:30,3.02,27.559,10.531271,0.929502,1.2766,7.575591,264.509857,0.929502,10.531,27.559,-6553.192383,4.759746,0,2.7971,3.8205,2.909,1.10751,0.17801
03/01/2015,01:00,3.041,28.207,11.199091,1.269238,1.2825,7.189724,262.146942,1.269238,11.199,28.207,-6492.354492,5.54849,0,2.7526,3.7312,2.91,1.10464,-0.1646
03/01/2015,01:30,3.062,35.022,5.227637,1.557764,1.1745,7.264314,263.899048,1.557764,5.228,35.022,-4015.762939,4.883775,0,2.6832,3.6113,2.928,1.10079,-0.45697
03/01/2015,02:00,3.083,56.616,12.353312,1.380766,1.4784,7.774482,263.672241,1.380766,12.353,56.616,-4954.350098,6.478394,0,2.7152,3.6493,2.958,1.10201,-0.27875
03/01/2015,02:30,3.104,17.07,8.101614,-9999,1.4207,7.241446,270.175262,-3.238664,8.102,17.07,-14581.02539,6.32772,0,2.4095,3.249,2.958,1.08912,0.21243
03/01/2015,03:00,3.124,47.985,29.832886,-9999,1.5196,7.76622,267.530945,-4.288914,29.833,47.985,-6348.071289,5.844914,0,2.5389,3.3633,2.958,1.09281,0.22697
03/01/2015,03:30,3.145,58.644,7.323287,0.894539,1.3217,8.381234,266.416565,0.894539,7.323,58.644,-3417.373535,6.704974,0,2.6269,3.1894,2.961,1.0872,0.19266
03/01/2015,04:00,3.166,57.754,15.305407,-0.821602,1.3352,8.588947,268.649933,-0.821602,15.305,57.754,-3577.340088,6.086538,0,2.6761,3.2545,2.983,1.0893,1.9109
03/01/2015,04:30,3.187,96.989,11.857512,0.95861,1.5983,8.354531,267.286896,0.95861,11.858,96.989,-3654.043457,7.091056,0,2.6157,3.0878,2.987,1.08391,0.1253
03/01/2015,05:00,3.208,77.396,-6.514489,1.563826,1.3952,8.549417,263.702789,1.563826,-6.515,77.396,-3046.051514,8.050488,0,2.3669,3.0117,2.984,1.08145,-0.48238
03/01/2015,05:30,3.229,54.546,20.266308,-1.107659,1.4244,8.098759,266.34317,-1.107659,20.266,54.546,-4599.410156,6.565136,0,2.4883,3.1493,2.983,1.0859,2.1936
03/01/2015,06:00,3.249,33.656,2.893594,0.782696,1.1846,7.295318,255.883438,0.782696,2.894,33.656,-4287.483398,4.699646,0,2.4202,3.2423,2.988,1.0889,0.30621
03/01/2015,06:30,3.27,4.6625,5.038538,0.425804,0.91526,5.66151,251.900421,0.425804,5.039,4.662,-14274.88965,2.586129,0,2.45,3.3419,3.009,1.09212,0.66631
03/01/2015,07:00,3.291,-9999,10.893521,1.307908,0.99843,6.534531,259.340881,1.307908,10.894,-14.058,-105606.1953,4.320131,0,2.6341,3.7383,3.019,1.10487,-0.20304
03/01/2015,07:30,3.312,-9999,-2.363405,-2.259946,1.1248,7.087794,260.859253,-2.259946,-2.363,-14.297,-10622.91211,4.599513,0,2.4264,3.5138,3.005,1.09765,3.3576
03/01/2015,08:00,3.333,53.995,14.686298,3.719044,1.0404,6.234397,260.329346,3.719044,14.686,53.995,-1810.725708,3.924793,0,2.2116,2.9954,3.019,1.08092,-2.6381
03/01/2015,08:30,3.354,11.412,-2.514326,-0.753068,0.96187,5.905476,257.595184,-0.753068,-2.514,11.412,-6769.07959,3.143568,0,2.2773,2.8875,3.031,1.07743,1.8305
03/01/2015,09:00,3.374,45.571,9.707046,4.522234,0.96347,6.283405,258.940063,4.522234,9.707,45.571,-1703.609497,3.435274,2.195963,2.112,2.3123,3.046,1.05873,-3.4635
03/01/2015,09:30,3.395,-17.071,-3.876748,0.599716,0.9981,5.584086,259.6922,0.599716,-3.877,-17.071,5055.86377,2.893007,14.65192,2.1812,2.3381,3.057,1.05957,0.45986
03/01/2015,10:00,3.416,-9999,-9999,-9999,0.8275,5.897402,263.10672,-2.901355,5.673,9.451,48129.34766,2.338483,56.04625,2.1808,2.5986,3.05,1.06805,2.9181
03/01/2015,10:30,3.437,24.201,5.794484,-2.891419,0.89079,5.591928,261.59256,-2.891419,5.795,24.201,-2535.412842,2.641684,90.20293,2.2081,2.9117,3.038,1.07821,3.9696
03/01/2015,11:00,3.458,25.373,7.65978,-5.552567,1.1921,6.22321,263.944061,-5.552567,7.66,25.373,-5796.243652,3.511387,70.64091,2.4197,3.3545,3.046,1.09252,6.6451
03/01/2015,11:30,3.479,53.515,11.503037,-5.600616,1.0847,5.979974,261.602173,-5.600616,11.503,53.515,-2070.160889,3.322271,100.1597,2.505,3.6281,3.076,1.10133,6.7019
03/01/2015,12:00,3.499,86.432,-5.522723,-5.825469,1.1458,6.001241,257.319916,-5.825469,-5.523,86.432,-1510.998169,3.120989,106.6333,2.5212,3.8378,3.075,1.10806,6.9335
03/01/2015,12:30,3.52,70.981,13.348309,-6.582067,1.0757,6.282008,261.523224,-6.582067,13.348,70.981,-1522.478027,3.958443,99.52141,2.6406,3.9349,3.054,1.11118,7.6932
03/01/2015,13:00,3.541,60.164,9.470714,-4.304672,1.1701,7.008191,260.641907,-4.304672,9.471,60.164,-2311.299561,4.529435,67.23104,2.6526,3.9838,3.043,1.11274,5.4174
03/01/2015,13:30,3.562,55.995,6.527732,-4.609548,1.0624,7.245248,257.949249,-4.609548,6.528,55.995,-1859.201538,4.569704,107.5873,2.6392,3.9795,3.08,1.1126,5.7222
03/01/2015,14:00,3.583,75.388,15.081575,-6.895073,1.1279,6.275615,262.408417,-6.895073,15.082,75.388,-1652.390625,3.262921,104.9605,2.6418,4.0236,3.109,1.11401,8.0091
03/01/2015,14:30,3.604,44.876,8.75436,-4.329787,1.0415,6.363095,265.998657,-4.329787,8.754,44.876,-2185.730713,3.725736,90.54617,2.6183,3.9353,3.121,1.11119,5.441
03/01/2015,15:00,3.624,0.65794,4.622156,-1.393918,0.91305,5.992051,263.677368,-1.393918,4.622,0.658,-100428.8125,2.657698,23.59591,2.6043,3.6841,3.12,1.10313,2.497
03/01/2015,15:30,3.645,4.6493,4.120113,-0.437785,0.94543,5.487886,264.187836,-0.437785,4.12,4.649,-15778.44629,2.792875,5.140985,2.4796,3.5392,3.124,1.09847,1.5363
03/01/2015,16:00,3.666,-9.5052,3.503094,0.775288,0.92426,5.337767,263.093597,0.775288,3.503,-9.505,7210.726074,1.955162,1.737472,2.4072,3.3095,3.155,1.09107,0.31578
03/01/2015,16:30,3.687,-9999,7.591733,0.764241,0.98836,5.832274,264.158783,0.764241,7.592,-13.874,35701.61328,2.886992,0,2.513,3.4217,3.172,1.09469,0.33045
03/01/2015,17:00,3.708,7.2022,3.99593,1.00031,1.0438,6.349685,265.640991,1.00031,3.996,7.202,-13707.16895,3.450515,0,2.5524,3.4999,3.168,1.09721,0.096896
03/01/2015,17:30,3.729,8.0978,2.781869,0.991829,0.97507,5.709132,268.22345,0.991829,2.782,8.098,-9937.944336,3.441319,0,2.5003,3.4798,3.168,1.09656,0.10473
03/01/2015,18:00,3.749,16.208,5.167084,0.957808,1.0507,5.456429,275.552002,0.957808,5.167,16.208,-6211.669922,2.997686,0,2.4495,3.3888,3.179,1.09363,0.13582
03/01/2015,18:30,3.77,-12.564,5.011853,-0.843858,0.87563,4.882539,280.691223,-0.843858,5.012,-12.564,4638.554199,2.07393,0,2.3375,3.2118,3.179,1.08792,1.9318
03/01/2015,19:00,3.791,-9.6984,4.482682,-0.436893,0.76333,4.485311,276.707031,-0.436893,4.483,-9.698,3981.006836,1.978989,0,2.3263,3.1984,3.185,1.08749,1.5244
03/01/2015,19:30,3.812,-5.8199,2.029084,1.351982,0.73985,4.288089,279.849304,1.351982,2.029,-5.82,6040.66748,1.672072,0,2.2883,3.1753,3.192,1.08674,-0.26524
03/01/2015,20:00,3.833,-9.8852,3.219763,0.799111,0.89292,5.064082,283.984802,0.799111,3.22,-9.885,6251.965332,2.321421,0,2.3509,3.1528,3.215,1.08601,0.2869
03/01/2015,20:30,3.854,-13.423,2.908096,0.67891,0.83028,4.806635,280.010529,0.67891,2.908,-13.423,3701.472412,1.802127,0,2.3041,3.0828,3.242,1.08375,0.40484
03/01/2015,21:00,3.874,-7.9088,3.471359,0.722115,0.65707,4.08421,285.70874,0.722115,3.471,-7.909,3113.779541,1.395632,0,2.2686,3.0708,3.255,1.08336,0.36125
03/01/2015,21:30,3.895,-15.83,0.52388,1.058405,0.61466,4.214301,276.376831,1.058405,0.524,-15.83,1273.505249,1.375751,0,2.2249,2.9675,3.26,1.08002,0.021613
03/01/2015,22:00,3.916,-44.776,-9999,-9999,0.62394,4.019722,272.20816,0.6081896,1.867,-44.776,470.904785,1.177227,0,2.2204,2.6157,3.259,1.06861,0.23518
03/01/2015,22:30,3.937,-37.821,6.729401,2.825408,0.55039,3.867617,272.585846,2.825408,6.729,-37.821,382.648499,0.931842,0,2.2564,2.2005,3.252,1.05508,-1.7703
