	Lon	Lat	Datetime	Date	Year	Month	Day	Hour	Minute	Second	salinity	sstskin_c	sstskin_k	windu10	windu10_moment2	pco2sw_corr_split	pressure_met	pco2_air_noaa_2018	pco2_sst	OF [g C m-2 day-1]	OK3 [cm h-1]	OSFC [g m-3]	OIC1 [g m-3]
1	-5.027979	50.216161	14/09/2018 00:00	14/09/2018	2018	9	14	0	0	0	34.4174	16.709	289.859	2.057613169	4.233771952	488.0550485	1024.1	401.3573	16.642	0.014376205615377146	1.4204822916004394	0.21290466407145597	0.17073528463959514
2	-5.027979	50.216161	14/09/2018 01:00	14/09/2018	2018	9	14	1	0	0	34.17596667	16.6811667	289.8311667	2.057613169	4.233771952	550.94484	1023.9	401.3573	16.598	0.022832673298412102	1.4194605860145086	0.23809743414820614	0.17107469348127272
3	-5.027979	50.216161	14/09/2018 02:00	14/09/2018	2018	9	14	2	0	0	33.9364	16.606	289.756	2.572016461	6.615268675	588.0350455	1023.5	401.3573	16.51466667	0.04061160490409863	2.0269328702069758	0.25511095420490093	0.17162766626726672
4	-5.027979	50.216161	14/09/2018 03:00	14/09/2018	2018	9	14	3	0	0	33.7189	16.542	289.692	2.572016461	6.615268675	627.3139386	1022.9	401.3573	16.463	0.04894757199638013	2.02357236816636	0.27285522036003707	0.1720689970156308
5	-5.027979	50.216161	14/09/2018 04:00	14/09/2018	2018	9	14	4	0	0	33.61511667	16.479	289.629	2.572016461	6.615268675	652.3274798	1022.5	401.3573	16.4075	0.05425925537964425	2.0202675045217355	0.28433835941655267	0.17243227260255006
6	-5.027979	50.216161	14/09/2018 05:00	14/09/2018	2018	9	14	5	0	0	33.76888333	16.479	289.629	3.086419753	9.525986892	631.4023867	1022.6	401.3573	16.43116667	0.06711624442153616	2.730576779231152	0.27471745640485395	0.17230282351479892
7	-5.027979	50.216161	14/09/2018 06:00	14/09/2018	2018	9	14	6	0	0	34.26418333	16.5185	289.6685	1.543209877	2.381496723	564.7004319	1022.4	401.3573	16.479	0.015902088188937374	0.9068337008862938	0.24465517409354187	0.17158918556391276
8	-5.027979	50.216161	14/09/2018 07:00	14/09/2018	2018	9	14	7	0	0	34.5579	16.5301667	289.6801667	3.086419753	9.525986892	478.7386686	1022.5	401.3573	16.451	0.023672112680810424	2.7342059549884894	0.20734040573629567	0.17126638481012688
9	-5.027979	50.216161	14/09/2018 08:00	14/09/2018	2018	9	14	8	0	0	34.67068333	16.499	289.649	3.600823045	12.9659266	464.8349759	1022.6	401.3573	16.431	0.02547618932184757	3.544810372473821	0.20128579663915683	0.1713403897803544
10	-5.027979	50.216161	14/09/2018 09:00	14/09/2018	2018	9	14	9	0	0	34.70001667	16.5226667	289.6726667	4.115226337	16.93508781	453.9500412	1022.5	401.3573	16.459	0.026986711944129972	4.462506284497239	0.1963688685627176	0.17117122716304617
11	-5.027979	50.216161	14/09/2018 10:00	14/09/2018	2018	9	14	10	0	0	34.60853333	16.586	289.736	5.658436214	32.01790039	455.0259268	1023.1	401.3573	16.5465	0.04766035528936902	7.835116112924338	0.1963735156318177	0.17102803116884585
12	-5.027979	50.216161	14/09/2018 11:00	14/09/2018	2018	9	14	11	0	0	34.39313333	16.7051667	289.8551667	5.658436214	32.01790039	477.6343694	1023.2	401.3573	16.63383333	0.06657971622026257	7.85931662138078	0.20592304499419056	0.17062538520829995
13	-5.027979	50.216161	14/09/2018 12:00	14/09/2018	2018	9	14	12	0	0	34.2641	16.7846667	289.9346667	6.172839506	38.10394757	497.7468665	1023.1	401.3573	16.74883333	0.09640773150745746	9.208798767263293	0.21393688720880447	0.17031568411453257
14	-5.027979	50.216161	14/09/2018 13:00	14/09/2018	2018	9	14	13	0	0	34.02756667	16.979	290.129	6.687242798	44.71921624	519.5543488	1023.2	401.3573	16.9115	0.1362771087103583	10.698436616173383	0.22262206170107146	0.16954689692094324
15	-5.027979	50.216161	14/09/2018 14:00	14/09/2018	2018	9	14	14	0	0	33.78245	17.5301667	290.6801667	6.687242798	44.71921624	549.4216802	1023.0	401.3573	17.1575	0.17700075726835812	10.850234783320282	0.23489739472742566	0.16692622451656852
16	-5.027979	50.216161	14/09/2018 15:00	14/09/2018	2018	9	14	15	0	0	33.60675	17.8631667	291.0131667	6.687242798	44.71921624	577.3003716	1023.2	401.3573	17.31216667	0.21278453677451142	10.942161458938342	0.24647693732619347	0.16545069402979026
17	-5.027979	50.216161	14/09/2018 16:00	14/09/2018	2018	9	14	16	0	0	33.40526667	17.2761667	290.4261667	7.201646091	51.86370641	599.2304119	1023.0	401.3573	17.04216667	0.26237374394907476	12.338894911144598	0.25716455957029494	0.16856473430282018
18	-5.027979	50.216161	14/09/2018 17:00	14/09/2018	2018	9	14	17	0	0	33.41215	17.1178333	290.2678333	6.687242798	44.71921624	614.0761625	1023.1	401.3573	17.03816667	0.24142643159221472	10.736626855195007	0.26308110036246496	0.1693884091164404
19	-5.027979	50.216161	14/09/2018 18:00	14/09/2018	2018	9	14	18	0	0	33.89566667	16.9908333	290.1408333	5.658436214	32.01790039	557.4266805	1023.5	401.3573	16.75666667	0.13474751492752546	7.917394616360085	0.24057291907538952	0.16965969495687167
20	-5.027979	50.216161	14/09/2018 19:00	14/09/2018	2018	9	14	19	0	0	34.3773	16.6538333	289.8038333	4.115226337	16.93508781	455.862562	1023.7	401.3573	16.55433333	0.02803028030409446	4.477696968592094	0.1970767613021022	0.17099352355296163
21	-5.027979	50.216161	14/09/2018 20:00	14/09/2018	2018	9	14	20	0	0	34.44298333	16.5383333	289.6883333	3.600823045	12.9659266	447.1334705	1024.1	401.3573	16.475	0.018734076646444435	3.5484300968287292	0.1936035536221703	0.1716054726219893
22	-5.027979	50.216161	14/09/2018 21:00	14/09/2018	2018	9	14	21	0	0	34.50218333	16.5421667	289.6921667	3.086419753	9.525986892	444.3379502	1024.4	401.3573	16.483	0.013584768274883915	2.73505659275049	0.19227571113901457	0.17158027057833972
23	-5.027979	50.216161	14/09/2018 22:00	14/09/2018	2018	9	14	22	0	0	34.43128333	16.554	289.704	3.600823045	12.9659266	440.2359337	1024.7	401.3573	16.51083333	0.015972861814821143	3.5498737166592176	0.19038458744866518	0.171636430131756
24	-5.027979	50.216161	14/09/2018 23:00	14/09/2018	2018	9	14	23	0	0	34.22421667	16.59	289.74	4.115226337	16.93508781	461.4213794	1024.5	401.3573	16.546	0.029998574279939967	4.470301693358988	0.19957056786495816	0.17160957818825712
25	-5.027979	50.216161	15/09/2018 00:00	15/09/2018	2018	9	15	0	0	0	34.09581667	16.622	289.772	3.086419753	9.525986892	484.2182126	1024.7	401.3573	16.57	0.02489901625888543	2.7407203101213273	0.2094507108048055	0.17159719445161856
26	-5.027979	50.216161	15/09/2018 01:00	15/09/2018	2018	9	15	1	0	0	33.97003333	16.654	289.804	2.057613169	4.233771952	518.1124053	1024.6	401.3573	16.59	0.01791873510026883	1.4184625590287288	0.22416681604597932	0.17153137933607884
27	-5.027979	50.216161	15/09/2018 02:00	15/09/2018	2018	9	15	2	0	0	33.78276667	16.6578333	289.8078333	2.572016461	6.615268675	556.681141	1024.6	401.3573	16.578	0.03387588460579427	2.029653546583782	0.24123238281349504	0.17168873117482708
28	-5.027979	50.216161	15/09/2018 03:00	15/09/2018	2018	9	15	3	0	0	33.64641667	16.618	289.768	2.572016461	6.615268675	589.177747	1024.5	401.3573	16.53433333	0.0407957000469255	2.0275624974861355	0.2558464590108221	0.17201077762511496
29	-5.027979	50.216161	15/09/2018 04:00	15/09/2018	2018	9	15	4	0	0	33.49643333	16.5461667	289.6961667	2.572016461	6.615268675	622.0683448	1024.2	401.3573	16.463	0.04781240897390376	2.023791773122854	0.2709197946787028	0.17248161869126366
30	-5.027979	50.216161	15/09/2018 05:00	15/09/2018	2018	9	15	5	0	0	33.44066667	16.467	289.617	2.572016461	6.615268675	635.9583025	1024.6	401.3573	16.4115	0.05058682492197361	2.019638368387775	0.2773878909860667	0.17302344610619
31	-5.027979	50.216161	15/09/2018 06:00	15/09/2018	2018	9	15	6	0	0	33.67336667	16.459	289.609	2.572016461	6.615268675	610.7105336	1024.7	401.3573	16.41516667	0.04512131239654917	2.0192189679848593	0.2659684835842086	0.17286046939663358
32	-5.027979	50.216161	15/09/2018 07:00	15/09/2018	2018	9	15	7	0	0	34.12721667	16.455	289.605	1.543209877	2.381496723	525.3824516	1025.1	401.3573	16.37583333	0.01218374136489243	0.9053404846289509	0.2285901789103827	0.1725167017133576
33	-5.027979	50.216161	15/09/2018 08:00	15/09/2018	2018	9	15	8	0	0	34.22023333	16.3993333	289.5493333	2.057613169	4.233771952	477.6809154	1025.2	401.3573	16.368	0.011810695266547086	1.4091236460618997	0.20766338158733044	0.17274009404275553
34	-5.027979	50.216161	15/09/2018 09:00	15/09/2018	2018	9	15	9	0	0	34.33653333	16.443	289.593	3.086419753	9.525986892	469.8694413	1025.2	401.3573	16.39566667	0.020695150099789002	2.728023783334705	0.2040066503633598	0.1723977646163859
35	-5.027979	50.216161	15/09/2018 10:00	15/09/2018	2018	9	15	10	0	0	34.31441667	16.511	289.661	4.62962963	21.43347051	462.2377847	1025.2	401.3573	16.47883333	0.03699041713022804	5.4785669065036	0.20019204914954902	0.17205937491686726
36	-5.027979	50.216161	15/09/2018 11:00	15/09/2018	2018	9	15	11	0	0	34.20183333	16.598	289.748	4.62962963	21.43347051	477.5080269	1025.1	401.3573	16.562	0.04578994363416562	5.490934729434137	0.20643773802977847	0.1716911163323311
37	-5.027979	50.216161	15/09/2018 12:00	15/09/2018	2018	9	15	12	0	0	34.0442	16.6416667	289.7916667	4.62962963	21.43347051	488.7705085	1024.7	401.3573	16.61	0.052297113606316246	5.497146948165639	0.21118246630425014	0.17154287833598034
38	-5.027979	50.216161	15/09/2018 13:00	15/09/2018	2018	9	15	13	0	0	33.8941	16.7568333	289.9068333	5.658436214	32.01790039	501.7629623	1024.6	401.3573	16.68916667	0.0859343341425727	7.869813650513994	0.2165621246305071	0.17106425879849121
39	-5.027979	50.216161	15/09/2018 14:00	15/09/2018	2018	9	15	14	0	0	33.79578333	16.7608333	289.9108333	5.144032922	26.4610747	519.4173626	1024.2	401.3573	16.75283333	0.08393612669302644	6.640950268543617	0.2237313926572962	0.1710681672033219
40	-5.027979	50.216161	15/09/2018 15:00	15/09/2018	2018	9	15	15	0	0	33.6367	16.836	289.986	5.144032922	26.4610747	535.7537341	1023.3	401.3573	16.81216667	0.09571797909532967	6.6538403748993655	0.2306117584332625	0.1706727021250115
41	-5.027979	50.216161	15/09/2018 16:00	15/09/2018	2018	9	15	16	0	0	33.55491667	16.8878333	290.0378333	6.172839506	38.10394757	545.8861117	1022.7	401.3573	16.78833333	0.14419830773757816	9.233325139509258	0.23544926575225045	0.1703777694969109
42	-5.027979	50.216161	15/09/2018 17:00	15/09/2018	2018	9	15	17	0	0	33.58291667	16.8203333	289.9703333	4.62962963	21.43347051	553.8620806	1022.6	401.3573	16.705	0.09118086600694714	5.5225802109227144	0.23947999460992647	0.17068601416623289
43	-5.027979	50.216161	15/09/2018 18:00	15/09/2018	2018	9	15	18	0	0	33.71875	16.737	289.887	5.144032922	26.4610747	539.0687985	1022.2	401.3573	16.63366667	0.0994560475490211	6.636864022840326	0.23336424400824948	0.17092508649428045
44	-5.027979	50.216161	15/09/2018 19:00	15/09/2018	2018	9	15	19	0	0	33.9001	16.598	289.748	5.144032922	26.4610747	521.9472118	1022.1	401.3573	16.48283333	0.08775871953820362	6.613042710017379	0.2267590893812869	0.17146512751781953
45	-5.027979	50.216161	15/09/2018 20:00	15/09/2018	2018	9	15	20	0	0	34.15995	16.475	289.625	4.62962963	21.43347051	479.1369467	1021.8	401.3573	16.38366667	0.04807544949022082	5.473447963418373	0.20841208995586225	0.17181461534484643
46	-5.027979	50.216161	15/09/2018 21:00	15/09/2018	2018	9	15	21	0	0	34.23121667	16.3995	289.5495	5.144032922	26.4610747	452.7850467	1021.5	401.3573	16.332	0.03951302255959105	6.57906081542411	0.19711856633263677	0.17209408356568687
47	-5.027979	50.216161	15/09/2018 22:00	15/09/2018	2018	9	15	22	0	0	34.28006667	16.3876667	289.5376667	5.658436214	32.01790039	456.1301576	1021.3	401.3573	16.348	0.04918023236236596	7.79487560470065	0.19836461772286415	0.1720758550491382
48	-5.027979	50.216161	15/09/2018 23:00	15/09/2018	2018	9	15	23	0	0	34.17453333	16.4035	289.5535	6.687242798	44.71921624	460.7592003	1020.5	401.3573	16.348	0.072287900618811	10.540429181919691	0.2005310042982175	0.17195535707235604
49	-5.027979	50.216161	16/09/2018 00:00	16/09/2018	2018	9	16	0	0	0	34.03271667	16.4035	289.5535	6.687242798	44.71921624	504.0990609	1020.3	402.4093	16.344	0.11913536352055117	10.540429181919691	0.21960161046804888	0.1725070055487557
50	-5.027979	50.216161	16/09/2018 01:00	16/09/2018	2018	9	16	1	0	0	33.90001667	16.4111667	289.5611667	7.201646091	51.86370641	504.8682874	1019.2	402.4093	16.364	0.13766049659748394	12.066830866090866	0.21993768566423763	0.1724036306290125
51	-5.027979	50.216161	16/09/2018 02:00	16/09/2018	2018	9	16	2	0	0	33.7694	16.419	289.569	7.716049383	59.53741808	531.7199757	1018.4	402.4093	16.36	0.1956176618676795	13.69583124472327	0.23186137181373923	0.17234884011330937
52	-5.027979	50.216161	16/09/2018 03:00	16/09/2018	2018	9	16	3	0	0	33.66841667	16.431	289.581	7.716049383	59.53741808	557.6793615	1017.9	402.4093	16.368	0.23336894889040236	13.700101788027041	0.24327086546477353	0.1722954351050909
53	-5.027979	50.216161	16/09/2018 04:00	16/09/2018	2018	9	16	4	0	0	33.57301667	16.431	289.581	7.201646091	51.86370641	582.6358479	1017.4	402.4093	16.368	0.2375730748996768	12.07305512512575	0.25429166947638476	0.1723001766998887
54	-5.027979	50.216161	16/09/2018 05:00	16/09/2018	2018	9	16	5	0	0	33.5483	16.435	289.585	6.172839506	38.10394757	588.8697799	1017.0	402.4093	16.36	0.1859684630452842	9.125784747559566	0.25714337998462783	0.17223357579170795
55	-5.027979	50.216161	16/09/2018 06:00	16/09/2018	2018	9	16	6	0	0	33.6485	16.431	289.581	6.172839506	38.10394757	573.4047709	1017.2	402.4093	16.372	0.17064949846722316	9.124836584844697	0.2501172903371982	0.1721937494238499
56	-5.027979	50.216161	16/09/2018 07:00	16/09/2018	2018	9	16	7	0	0	33.75036667	16.4191667	289.5691667	5.144032922	26.4610747	547.1395627	1017.5	402.4093	16.34	0.10520539971271371	6.5824238669754624	0.23880596222085526	0.17221106632914995
57	-5.027979	50.216161	16/09/2018 08:00	16/09/2018	2018	9	16	8	0	0	33.9074	16.384	289.534	6.687242798	44.71921624	511.9035668	1017.1	402.4093	16.312	0.12950650942989259	10.535084039575077	0.22339891021068586	0.172178582595753
58	-5.027979	50.216161	16/09/2018 09:00	16/09/2018	2018	9	16	9	0	0	34.0591	16.384	289.534	7.201646091	51.86370641	500.0710227	1017.5	402.4093	16.316	0.13287246006645695	12.058309557170045	0.2180161415476015	0.17210296875567357
59	-5.027979	50.216161	16/09/2018 10:00	16/09/2018	2018	9	16	10	0	0	34.09903333	16.372	289.522	6.687242798	44.71921624	499.8061791	1017.7	402.4093	16.3	0.11577179205116107	10.531796946405539	0.21796533037005975	0.1721628458240134
60	-5.027979	50.216161	16/09/2018 11:00	16/09/2018	2018	9	16	11	0	0	34.06923333	16.4115	289.5615	7.201646091	51.86370641	477.6725539	1017.2	402.4093	16.3915	0.10358157071716917	12.066936193873842	0.2076626290259545	0.17189631096028718
61	-5.027979	50.216161	16/09/2018 12:00	16/09/2018	2018	9	16	12	0	0	33.96896667	16.5265	289.6765	7.716049383	59.53741808	491.8499346	1017.1	402.4093	16.447	0.1396663377108546	13.734124346155808	0.21374018836277064	0.1713681332445924
62	-5.027979	50.216161	16/09/2018 13:00	16/09/2018	2018	9	16	13	0	0	33.86816667	16.5858333	289.7358333	7.716049383	59.53741808	500.0188313	1017.2	402.4093	16.57033333	0.1495342218869347	13.75526449786341	0.21646515992311763	0.17116910196952415
63	-5.027979	50.216161	16/09/2018 14:00	16/09/2018	2018	9	16	14	0	0	33.68651667	16.7091667	289.8591667	7.201646091	51.86370641	524.1372424	1017.1	402.4093	16.70133333	0.162163733092372	12.16041161128039	0.22624190284290482	0.17067781152617406
64	-5.027979	50.216161	16/09/2018 15:00	16/09/2018	2018	9	16	15	0	0	33.50838333	16.84	289.99	6.687242798	44.71921624	537.0954859	1016.9	402.4093	16.7805	0.15743141979891495	10.660225049231537	0.23166325062027995	0.1701294418936591
65	-5.027979	50.216161	16/09/2018 16:00	16/09/2018	2018	9	16	16	0	0	33.3905	16.8718333	290.0218333	6.172839506	38.10394757	564.8285498	1016.7	402.4093	16.78083333	0.16353879194557439	9.229515784040515	0.24387020199290624	0.17004058307781184
66	-5.027979	50.216161	16/09/2018 17:00	16/09/2018	2018	9	16	17	0	0	33.39031667	16.848	289.998	5.658436214	32.01790039	587.021981	1016.7	402.4093	16.77266667	0.1577090811410672	7.8883411118895586	0.25346745734344134	0.17016462318599354
67	-5.027979	50.216161	16/09/2018 18:00	16/09/2018	2018	9	16	18	0	0	33.44083333	16.828	289.978	5.658436214	32.01790039	558.2362673	1016.8	402.4093	16.72516667	0.1346225348644051	7.884277547746687	0.2413832401011265	0.17023820173778273
68	-5.027979	50.216161	16/09/2018 19:00	16/09/2018	2018	9	16	19	0	0	33.52485	16.733	289.883	5.658436214	32.01790039	551.7344025	1016.9	402.4093	16.65783333	0.12870525592158782	7.864970879598385	0.23885635848708445	0.17067150340206896
69	-5.027979	50.216161	16/09/2018 20:00	16/09/2018	2018	9	16	20	0	0	33.63416667	16.745	289.895	5.658436214	32.01790039	534.3745208	1016.8	402.4093	16.6615	0.1146306276823458	7.8674076871031815	0.2311984904841876	0.17048883435106654
70	-5.027979	50.216161	16/09/2018 21:00	16/09/2018	2018	9	16	21	0	0	33.77536667	16.6933333	289.8433333	5.658436214	32.01790039	509.1069141	1017.1	402.4093	16.59	0.09415190036760335	7.856911346141159	0.2206073108381228	0.17067680156011142
71	-5.027979	50.216161	16/09/2018 22:00	16/09/2018	2018	9	16	22	0	0	33.90043333	16.634	289.784	5.658436214	32.01790039	487.652884	1016.8	402.4093	16.546	0.07640825263374122	7.844862554962175	0.2114006956272276	0.17081773868225533
72	-5.027979	50.216161	16/09/2018 23:00	16/09/2018	2018	9	16	23	0	0	33.85336667	16.598	289.748	5.658436214	32.01790039	502.5372275	1016.4	402.4093	16.546	0.08810218403584785	7.837550929583362	0.2178199484716854	0.1709823027860817
73	-5.027979	50.216161	17/09/2018 00:00	17/09/2018	2018	9	17	0	0	0	33.7788	16.642	289.792	5.658436214	32.01790039	489.7331596	1016.1	402.4093	16.566	0.07818939495386894	7.8464861828405175	0.2122912658163696	0.1707708784672414
74	-5.027979	50.216161	17/09/2018 01:00	17/09/2018	2018	9	17	1	0	0	33.74513333	16.6575	289.8075	6.687242798	44.71921624	514.90264	1015.7	402.4093	16.622	0.13271894496422917	10.610103639295168	0.22277281351885556	0.1706530960479
75	-5.027979	50.216161	17/09/2018 02:00	17/09/2018	2018	9	17	2	0	0	33.58241667	16.709	289.859	6.172839506	38.10394757	550.660173	1015.4	402.4093	16.6615	0.1493944495192593	9.19082452736846	0.238214079667017	0.17048600248054688
76	-5.027979	50.216161	17/09/2018 03:00	17/09/2018	2018	9	17	3	0	0	33.45193333	16.753	289.903	5.658436214	32.01790039	575.8613861	1014.8	402.4093	16.697	0.14878871884514747	7.86903851624186	0.24906050244104827	0.1702766721282955
77	-5.027979	50.216161	17/09/2018 04:00	17/09/2018	2018	9	17	4	0	0	33.38028333	16.7921667	289.9421667	5.144032922	26.4610747	593.682635	1014.3	402.4093	16.725	0.13819657879839986	6.646324422043396	0.25669192844943767	0.17005470736873213
78	-5.027979	50.216161	17/09/2018 05:00	17/09/2018	2018	9	17	5	0	0	33.34938333	16.796	289.946	4.62962963	21.43347051	622.6402872	1013.9	402.4093	16.725	0.1314983487093061	5.519116682452439	0.26927029289893034	0.16999538754481672
79	-5.027979	50.216161	17/09/2018 06:00	17/09/2018	2018	9	17	6	0	0	33.33983333	16.7766667	289.9266667	4.62962963	21.43347051	619.9222582	1013.8	402.4093	16.693	0.1301578240501373	5.516361835842415	0.2683998493667929	0.17008790337517313
80	-5.027979	50.216161	17/09/2018 07:00	17/09/2018	2018	9	17	7	0	0	33.43278333	16.741	289.891	5.658436214	32.01790039	591.5617902	1013.7	402.4093	16.6655	0.16237181051787497	7.866595399972052	0.2561720295394726	0.17016923212935675
81	-5.027979	50.216161	17/09/2018 08:00	17/09/2018	2018	9	17	8	0	0	33.47788333	16.737	289.887	6.172839506	38.10394757	582.7773779	1013.5	402.4093	16.689	0.18086939574769398	9.19747245211728	0.2520514762408161	0.1701134779260103
82	-5.027979	50.216161	17/09/2018 09:00	17/09/2018	2018	9	17	9	0	0	33.51036667	16.749	289.899	7.201646091	51.86370641	569.5240836	1013.0	402.4093	16.689	0.22312714805221479	12.172929582722093	0.2463091830519727	0.16993509052973005
83	-5.027979	50.216161	17/09/2018 10:00	17/09/2018	2018	9	17	10	0	0	33.59483333	16.7648333	289.9148333	7.716049383	59.53741808	560.6902027	1012.6	402.4093	16.705	0.24063804695558041	13.819086209678433	0.2422613241372752	0.16970525828978406
84	-5.027979	50.216161	17/09/2018 11:00	17/09/2018	2018	9	17	11	0	0	33.75966667	16.7766667	289.9266667	8.230452675	67.74035123	520.0926128	1011.8	402.4093	16.68516667	0.2068969930782055	15.567863916882908	0.22472809506425317	0.16935307321828036
85	-5.027979	50.216161	17/09/2018 12:00	17/09/2018	2018	9	17	12	0	0	33.78163333	16.7566667	289.9066667	8.744855967	76.47250588	497.9511049	1011.1	402.4093	16.733	0.18944520367309078	17.40630857614325	0.21466545459881295	0.16931666557490585
86	-5.027979	50.216161	17/09/2018 13:00	17/09/2018	2018	9	17	13	0	0	33.61221667	16.9431667	290.0931667	9.773662551	95.52447967	512.7628204	1010.3	402.4093	16.90333333	0.2675351653281257	21.51086383833412	0.2201979635432556	0.1683762485293138
87	-5.027979	50.216161	17/09/2018 14:00	17/09/2018	2018	9	17	14	0	0	33.49448333	17.1851667	290.3351667	10.28806584	105.8442988	519.4123965	1009.3	402.4093	17.16933333	0.31065219476651507	23.823668609292085	0.2214111004152112	0.16707924388679965
88	-5.027979	50.216161	17/09/2018 15:00	17/09/2018	2018	9	17	15	0	0	33.3084	17.8076667	290.9576667	10.80246914	116.6933394	525.6099966	1008.0	402.4093	17.35183333	0.3841685128672994	26.5231345286661	0.22426303869919473	0.16391187110936675
89	-5.027979	50.216161	17/09/2018 16:00	17/09/2018	2018	9	17	16	0	0	33.27356667	17.3001667	290.4501667	10.80246914	116.6933394	542.9941206	1007.1	402.4093	17.118	0.41609871055480935	26.18330690366013	0.2325441179127564	0.16632847014561558
90	-5.027979	50.216161	17/09/2018 17:00	17/09/2018	2018	9	17	17	0	0	33.28516667	17.201	290.351	10.28806584	105.8442988	538.0335921	1006.3	402.4093	17.126	0.36252039698652916	23.833327736067815	0.23006241792014742	0.16668471125501216
91	-5.027979	50.216161	17/09/2018 18:00	17/09/2018	2018	9	17	18	0	0	33.25343333	17.1573333	290.3073333	9.773662551	95.52447967	546.0098506	1005.3	402.4093	17.062	0.34904108939676043	21.629438463227913	0.23400520174866823	0.1667663839236464
92	-5.027979	50.216161	17/09/2018 19:00	17/09/2018	2018	9	17	19	0	0	33.30573333	17.082	290.232	9.259259259	85.73388203	550.1534228	1004.5	402.4093	16.995	0.324091582283135	19.518333515039426	0.23615108896467274	0.16696579751518045
93	-5.027979	50.216161	17/09/2018 20:00	17/09/2018	2018	9	17	20	0	0	33.39215	17.0265	290.1765	9.773662551	95.52447967	538.3140264	1003.6	402.4093	16.959	0.33180526120647175	21.556989752663764	0.23114944989272682	0.16701610207579443
94	-5.027979	50.216161	17/09/2018 21:00	17/09/2018	2018	9	17	21	0	0	33.48361667	17.0026667	290.1526667	10.80246914	116.6933394	520.5141297	1002.3	402.4093	16.89166667	0.356177947366196	25.984548075439367	0.22394648548425872	0.16683274325622924
95	-5.027979	50.216161	17/09/2018 22:00	17/09/2018	2018	9	17	22	0	0	33.60916667	16.8796667	290.0296667	11.83127572	139.9790852	514.9745948	1001.5	402.4093	16.7885	0.40445742831722603	30.741767433761297	0.22202762874320411	0.16720842264888108
96	-5.027979	50.216161	17/09/2018 23:00	17/09/2018	2018	9	17	23	0	0	33.73628333	16.844	289.994	11.31687243	128.0716016	488.2123712	1000.7	402.4093	16.773	0.29318336399622114	28.244560993280363	0.2103879962015922	0.167137285019539
97	-5.027979	50.216161	18/09/2018 00:00	18/09/2018	2018	9	18	0	0	0	33.71888333	16.836	289.986	11.83127572	139.9790852		1000.8	402.4093	16.761		30.70719407929429		0.16721121564915445
98	-5.027979	50.216161	18/09/2018 01:00	18/09/2018	2018	9	18	1	0	0	33.63505	16.832	289.982	11.83127572	139.9790852	498.3021656	1001.4	402.4093	16.79233333	0.3481508352940396	30.70402949788176	0.2146568079744794	0.1674112671085188
99	-5.027979	50.216161	18/09/2018 02:00	18/09/2018	2018	9	18	2	0	0	33.48443333	16.8916667	290.0416667	10.80246914	116.6933394	511.300682	1002.2	402.4093	16.86783333	0.3266652713195685	25.910452994208	0.21991249406992228	0.16738136705839804
100	-5.027979	50.216161	18/09/2018 03:00	18/09/2018	2018	9	18	3	0	0	33.29256667	16.975	290.125	9.773662551	95.52447967	534.051775	1003.2	402.4093	16.927	0.3219208202080873	21.52847736935948	0.22960786777337033	0.16730263699211242
101	-5.027979	50.216161	18/09/2018 04:00	18/09/2018	2018	9	18	4	0	0	33.21518333	17.0186667	290.1686667	10.28806584	105.8442988	547.6712511	1004.4	402.4093	16.979	0.3861698673741692	23.72217724252019	0.2351835112263384	0.167354951578999
102	-5.027979	50.216161	18/09/2018 05:00	18/09/2018	2018	9	18	5	0	0	33.13948333	17.038	290.188	9.259259259	85.73388203	556.4148279	1005.5	402.4093	16.995	0.3341942148666338	19.496304096974576	0.23893551981884378	0.16751296258176598
103	-5.027979	50.216161	18/09/2018 06:00	18/09/2018	2018	9	18	6	0	0	33.09706667	17.046	290.196	8.230452675	67.74035123	583.5227408	1006.5	402.4093	16.983	0.31264581322286006	15.676168438925577	0.2507810185672916	0.16768093620316846
104	-5.027979	50.216161	18/09/2018 07:00	18/09/2018	2018	9	18	7	0	0	33.12848333	17.0301667	290.1801667	8.230452675	67.74035123	594.5604595	1007.5	402.4093	16.955	0.3302797238803763	15.669795329490634	0.2557255802916306	0.16790276657700065
105	-5.027979	50.216161	18/09/2018 08:00	18/09/2018	2018	9	18	8	0	0	33.14408333	16.9948333	290.1448333	7.201646091	51.86370641	586.4085148	1008.2	402.4093	16.89966667	0.24836470427417354	12.250266100412402	0.25266438621002013	0.16818843066805153
106	-5.027979	50.216161	18/09/2018 09:00	18/09/2018	2018	9	18	9	0	0	33.2588	16.943	290.093	8.230452675	67.74035123	567.7011031	1008.7	402.4093	16.9035	0.28454223443488585	15.634722401321621	0.2442641204140844	0.16843337567515182
107	-5.027979	50.216161	18/09/2018 10:00	18/09/2018	2018	9	18	10	0	0	33.27616667	17.0146667	290.1646667	8.230452675	67.74035123	553.3131499	1009.2	402.4093	16.931	0.26257289472107226	15.663557829312794	0.23798124326838027	0.16813416638288145
108	-5.027979	50.216161	18/09/2018 11:00	18/09/2018	2018	9	18	11	0	0	33.3665	17.011	290.161	9.259259259	85.73388203	518.263841	1009.8	402.4093	19.032	0.1699247606661735	19.482801854716854	0.20451183836092382	0.16817107785898183
109	-5.027979	50.216161	18/09/2018 12:00	18/09/2018	2018	9	18	12	0	0		-273.15		8.744855967	76.47250588		1010.0	402.4093					
