date,time,doy,H_1_1_1,LE_1_1_1,FC_1_1_1,USTAR_1_1_1,WS_1_1_1,WD_1_1_1,FC_PI_1_1_1,LE_PI_1_1_1,H_PI_1_1_1,MO_LENGTH_1_1_1,V_SIGMA_1_1_1,SW_IN_1_1_1,VPD_PI_1_1_1,TA_1_1_1,TS_1_1_1,RECO_PI_1_1_1,GPP_PI_1_1_1
dd/mm/yyyy,hh:mm,-,Wm-2,Wm-2,umolm-2s-1  ,ms-1,ms-1,deg,umolm-2s-1  ,Wm-2,Wm-2,m,ms-1,Wm-2,hPa,C,C,umolm-2s-1,umolm-2s-1
21/04/2018,01:30,111.062,-68.946999,-9999,-9999,0.77837,4.166949,261.878967,2.4609523,5.4888,-68.947,594.346313,1.556455,0,1.0499,9.984976,7.449,2.79241,0.33145
21/04/2018,02:00,111.083,-57.935661,-9999,2.001254,0.74717,4.211337,260.770142,2.001254,4.9845,-57.936,625.602478,1.642703,0,0.69005,9.359148,7.438,2.68137,0.68012
21/04/2018,02:30,111.104,-53.215759,-9999,2.260705,0.65763,3.453891,258.567474,2.260705,5.2893,-53.216,464.389496,1.037649,0,0.37563,8.72112,7.417,2.5704,0.30969
21/04/2018,03:00,111.124,-41.833218,-4.196181,2.379825,0.41956,2.735397,252.516418,2.379825,-4.1962,-41.833,153.394745,0.565226,0,0.12731,8.174738,7.375,2.47666,0.096831
21/04/2018,03:30,111.145,-42.522438,-9999,1.786996,0.40529,2.957403,248.721939,2.3830389,4.4482,-42.522,136.028931,0.496844,0,0.019496,7.760246,7.376,2.40591,0.022867
21/04/2018,04:00,111.166,-45.844261,-3.502774,2.279773,0.43515,2.771727,249.143799,2.279773,-3.5028,-45.844,156.157089,0.47169,0,0,7.381032,7.358,2.34181,0.062033
21/04/2018,04:30,111.187,-49.280064,-9999,2.403607,0.42671,2.820659,251.929398,2.403607,4.3566,-49.28,136.976135,0.464133,0,0.055653,7.26002,7.304,2.31948,-0.084125
21/04/2018,05:00,111.208,-67.144173,-3.874551,2.0386,0.49205,3.244971,253.837631,2.0386,-3.8746,-67.144,154.14415,0.74106,0.991318,0.040729,7.147377,7.277,2.29861,0.26001
21/04/2018,05:30,111.229,-62.72533,-4.534591,1.695061,0.54391,3.376234,250.060638,1.695061,-4.5346,-62.725,222.86467,0.717415,31.42918,0.010316,7.105383,7.25,2.28898,0.59392
21/04/2018,06:00,111.249,-57.754612,-4.34113,1.012784,0.60282,3.72392,250.285324,1.012784,-4.3411,-57.755,329.50766,0.935617,87.28503,0.072655,7.322961,7.222,2.32043,1.3076
21/04/2018,06:30,111.27,-41.481773,-9999,-1.846558,0.5911,3.320013,251.103577,-1.846558,22.195,-41.482,432.529175,0.705484,157.0869,0.41939,7.829431,7.201,2.40127,4.2478
21/04/2018,07:00,111.291,-19.097309,8.434005,-3.958601,0.69634,3.537364,250.809067,-3.958601,8.434,-19.097,1535.995483,1.120928,235.9052,1.1699,8.565537,7.162,2.52105,6.4796
21/04/2018,07:30,111.312,-9999,-9999,-9999,0.75227,3.859862,257.909363,-10.5517884,50.848,61.444,-25386.00586,1.470094,315.5989,2.3764,9.437175,7.126,2.6662,13.218
21/04/2018,08:00,111.333,47.485725,61.015518,-6.03421,0.8976,4.059939,258.381317,-6.03421,61.016,47.486,-1322.933105,1.800048,394.7301,3.4103,10.19402,7.108,2.79502,8.8292
21/04/2018,08:30,111.354,107.911957,47.714233,-9.386945,0.94262,4.217422,260.324799,-9.386945,47.714,107.91,-674.179443,2.132951,468.6643,4.0147,10.75263,7.07,2.89167,12.279
21/04/2018,09:00,111.374,174.887466,53.81702,-10.400475,0.89838,4.379036,264.704346,-10.400475,53.817,174.89,-360.128296,2.297193,537.3767,4.0069,10.88893,7.047,2.91528,13.316
21/04/2018,09:30,111.395,245.746872,58.167263,-12.816045,1.0404,4.501457,258.360901,-12.816045,58.167,245.75,-398.026825,2.69076,600.6042,4.2046,11.28849,7.04,2.9854,15.801
21/04/2018,10:00,111.416,332.36673,87.04007,-15.906603,0.93274,4.030343,259.134186,-15.906603,87.04,332.37,-212.086884,2.279301,653.2436,4.7694,11.86808,7.007,3.08844,18.995
21/04/2018,10:30,111.437,389.182159,93.842499,-13.938802,0.97623,4.246781,251.499344,-13.938802,93.842,389.18,-207.658264,2.883068,695.3582,4.9044,11.97922,6.986,3.10816,17.047
21/04/2018,11:00,111.458,429.337158,109.241798,-16.542788,1.0561,4.691469,249.401962,-16.542788,109.24,429.34,-238.309738,2.676458,730.2961,5.0648,12.06774,6.995,3.12384,19.667
21/04/2018,11:30,111.479,360.343048,99.672455,-13.601805,1.0383,5.515265,256.497253,-13.601805,99.672,360.34,-269.850616,2.934915,751.7652,5.7464,12.8504,6.971,3.26592,16.868
21/04/2018,12:00,111.499,417.383606,135.186188,-15.941057,0.99033,4.554824,250.720978,-15.941057,135.19,417.38,-202.14595,2.967942,763.9568,6.3919,13.18675,6.951,3.32758,19.269
21/04/2018,12:30,111.52,414.575348,183.382568,-16.044071,1.0177,4.961955,258.698456,-16.044071,183.38,414.58,-220.847015,4.529601,765.5682,6.2482,12.96274,6.965,3.28601,19.33
21/04/2018,13:00,111.541,301.677185,94.369972,-12.663176,0.96473,5.524239,257.706299,-12.663176,94.37,301.68,-258.528564,3.996283,757.3788,6.6702,13.07643,6.975,3.30666,15.97
21/04/2018,13:30,111.562,369.996033,106.699509,-13.825032,1.1376,5.961569,251.846939,-13.825032,106.7,370,-345.632385,4.41385,732.0284,7.0914,13.46617,6.998,3.37853,17.204
21/04/2018,14:00,111.583,357.831146,113.407852,-13.594716,1.1174,5.547649,260.634766,-13.594716,113.41,357.83,-338.670685,4.674203,706.22,6.9177,13.30773,6.992,3.34885,16.944
21/04/2018,14:30,111.604,423.328644,122.966194,-15.143827,1.1222,5.551887,262.916199,-15.143827,122.97,423.33,-289.951233,4.983165,667.1541,7.3246,13.15559,6.972,3.32044,18.464
21/04/2018,15:00,111.624,312.457581,142.224106,-13.835483,1.3402,6.775484,264.952148,-13.835483,142.22,312.46,-669.069336,5.274453,614.1868,7.3557,13.02742,6.993,3.29654,17.132
21/04/2018,15:30,111.645,261.256866,111.030716,-12.830031,1.232,6.490123,260.680054,-12.830031,111.03,261.26,-621.561462,5.193328,542.7102,7.3861,13.1259,7.024,3.31441,16.144
21/04/2018,16:00,111.666,212.643082,-9999,-10.368526,1.2733,6.375772,263.242401,-10.368526,93.324,212.64,-843.091614,4.892364,476.8167,7.0038,12.9987,7.026,3.2907,13.659
21/04/2018,16:30,111.687,171.991882,79.53717,-10.714049,1.2762,6.455201,263.238739,-10.714049,79.537,171.99,-1049.515381,4.399126,414.5735,6.6338,12.93348,7.033,3.27844,13.992
21/04/2018,17:00,111.708,143.47876,65.27198,-10.091084,1.1156,5.744457,266.638672,-10.091084,65.272,143.48,-840.561584,3.474362,335.0099,6.4619,12.73949,7.067,3.24262,13.334
21/04/2018,17:30,111.729,80.94976,57.851921,-7.697809,1.072,5.550868,267.247864,-7.697809,57.852,80.95,-1321.990601,3.530925,255.8147,6.4512,12.58544,7.064,3.21423,10.912
21/04/2018,18:00,111.749,28.963957,56.48806,-6.628026,1.0575,5.423319,264.80954,-6.628026,56.488,28.964,-3545.951416,2.955034,179.4954,6.1645,12.28711,7.043,3.15979,9.7878
21/04/2018,18:30,111.77,6.708014,52.248768,-4.72375,0.90988,4.817578,264.090485,-4.72375,52.249,6.708,-9753.429688,2.878738,109.3436,5.6716,11.79269,7.037,3.07058,7.7943
21/04/2018,19:00,111.791,-37.875843,33.804501,-2.946826,0.8281,4.966968,262.30719,-2.946826,33.805,-37.876,1302.223755,2.345818,50.82815,5.0243,11.15388,7.04,2.95694,5.9038
21/04/2018,19:30,111.812,-59.221714,25.24085,-0.770614,0.74524,3.963917,264.617096,-0.770614,25.241,-59.222,607.027466,1.664454,8.907638,4.3616,10.42096,7.039,2.82879,3.5994
21/04/2018,20:00,111.833,-75.010712,19.944592,0.859009,0.57805,3.097733,268.097717,0.859009,19.945,-75.011,223.654282,0.837909,0,3.9124,9.7656,7.046,2.71622,1.8572
21/04/2018,20:30,111.854,-34.948708,3.86713,0.464364,0.35918,2.512559,257.002655,1.7603459,3.8671,-34.949,115.158897,0.496217,0,3.2697,9.075504,7.051,2.59982,0.83947
21/04/2018,21:00,111.874,-28.319544,-9999,0.801301,0.20132,2.263021,249.428787,2.0515235,4.9811,-28.32,25.025351,0.187891,0,2.5154,8.282542,7.025,2.46886,0.41733
21/04/2018,21:30,111.895,-7.289417,-9999,-9999,0.11096,1.465438,227.731079,2.1823032,4.3869,-7.2894,16.280533,0.107438,0,2.1319,7.907461,7.028,2.40785,0.22554
21/04/2018,22:00,111.916,-20.40078,4.577678,0.86638,0.1456,2.212782,230.000641,2.3270162,4.5777,-20.401,13.140373,0.082916,0,1.3927,6.953414,7.016,2.25608,-0.07094
21/04/2018,22:30,111.937,-14.69885,-0.964197,0.516798,0.1308,2.330955,231.086411,2.3758329,-0.9642,-14.699,13.222897,0.100804,0,1.071,6.509116,6.964,2.18684,-0.189
21/04/2018,23:00,111.958,-4.169761,-9999,-9999,0.048411,1.694896,229.074295,2.3836517,3.2713,-4.1698,2.363313,0.099436,0,0.92323,6.276886,6.966,2.15096,-0.23269
21/04/2018,23:30,111.979,-9.272604,-1.549406,0.31352,0.093505,2.398506,238.790176,2.4191878,-1.5494,-9.2726,7.657831,0.060645,0,0.67852,5.842141,6.949,2.08469,-0.33449
22/04/2018,00:00,112,-18.112459,-9999,0.587135,0.14736,2.394899,248.983734,2.4191878,2.9383,-18.112,15.344184,0.135191,0,0.47033,5.678189,6.895,2.05985,-0.35934
22/04/2018,00:30,112.02,-7.762144,-9999,0.193688,0.085023,2.033056,243.124039,2.4619197,2.9273,-7.7621,6.877427,0.162001,0,0.22266,5.62915,6.874,2.05233,-0.40959
22/04/2018,01:00,112.041,-9999,-9999,-9999,0.042791,1.715244,255.708969,2.4818184,2.9874,-31.548,1.253305,0.058752,0,0.0041119,5.284317,6.846,2.00081,-0.48101
22/04/2018,01:30,112.062,-2.064721,-9999,-9999,0.042192,2.029098,243.378998,2.506701,2.9668,-2.0647,3.159678,0.101873,0,0,5.187941,6.817,1.98641,-0.52029
22/04/2018,02:00,112.083,-1.982748,-9999,0.091785,0.046214,2.257061,257.242065,2.6224711,2.8962,-1.9827,4.323703,0.07689,0,0,4.931348,6.787,1.94857,-0.6739
22/04/2018,02:30,112.104,-7.201238,-1.053127,-9999,0.10563,1.761348,244.933273,2.770771,-1.0531,-7.2012,14.213719,0.463262,0,0,4.289773,6.739,1.85574,-0.91503
22/04/2018,03:00,112.124,-13.164487,-3.855709,0.790748,0.10375,2.269547,229.677734,2.8293939,-3.8557,-13.164,7.367275,0.153796,0,0,4.116127,6.682,1.83088,-0.99852
22/04/2018,03:30,112.145,-7.792369,-9999,0.163694,0.09579,2.371635,234.272659,2.8647379,2.8273,-7.7924,9.796453,0.11117,0,0,3.943993,6.662,1.80639,-1.0583
22/04/2018,04:00,112.166,-10.642965,-1.1905,0.508083,0.1022,2.014983,230.739441,2.7938153,-1.1905,-10.643,8.710785,0.07716,0,0,3.811043,6.64,1.78756,-1.0063
22/04/2018,04:30,112.187,-6.792461,-1.335403,0.217712,0.10369,2.300175,252.364578,2.8520883,-1.3354,-6.7925,14.254021,0.133012,0,0,3.674225,6.599,1.76829,-1.0838
22/04/2018,05:00,112.208,-9999,-9999,-9999,0.12797,1.763501,302.375671,2.7159027,2.5369,-35.459,112.442276,0.299425,2.065127,0,3.8573,6.548,1.79375,-0.92215
22/04/2018,05:30,112.229,-18.838055,-9999,2.835279,0.26165,2.110083,308.615173,2.835279,2.6732,-18.838,82.587799,0.373148,11.23517,0,4.040424,6.523,1.8194,-1.0159
22/04/2018,06:00,112.249,-12.840659,-1.791436,6.192816,0.33931,2.150528,285.068329,6.192816,-1.7914,-12.841,264.242676,0.28366,28.05415,0,4.294059,6.5,1.85526,-4.3376
22/04/2018,06:30,112.27,-9999,-9999,-9999,0.33869,2.20951,279.985107,-0.268057,9.7046,-9.4627,1276.522705,0.485196,55.40002,0,4.406616,6.456,1.8712,2.1393
22/04/2018,07:00,112.291,17.084728,8.013833,-2.484369,0.3392,1.846052,261.127899,-2.484369,8.0138,17.085,-198.423523,0.442369,72.01703,0,4.682268,6.411,1.91074,4.3951
22/04/2018,07:30,112.312,30.719707,11.132051,-3.125945,0.50566,2.013139,248.709702,-3.125945,11.132,30.72,-365.580261,0.557646,92.30064,0,4.932424,6.384,1.94694,5.0729
22/04/2018,08:00,112.333,31.088425,23.480982,-7.501738,0.55455,2.485692,253.162796,-7.501738,23.481,31.088,-476.486572,0.769072,134.901,0,5.29141,6.381,1.99952,9.5013
22/04/2018,08:30,112.354,29.612329,13.957064,-5.518108,0.41203,2.136598,258.493225,-5.518108,13.957,29.612,-205.188309,0.796978,198.7308,0.0094216,5.997869,6.38,2.10509,7.6232
22/04/2018,09:00,112.374,115.855537,35.372601,-14.497149,0.46527,1.809083,259.206116,-14.497149,35.373,115.86,-75.515343,0.552146,385.2681,0.42827,6.674737,6.358,2.20859,16.706
22/04/2018,09:30,112.395,177.801163,48.120045,-17.18437,0.39781,1.649614,268.487762,-17.18437,48.12,177.8,-30.755003,0.928577,588.5134,1.0919,7.667642,6.323,2.36459,19.549
22/04/2018,10:00,112.416,288.555725,75.914589,-18.394455,0.47679,1.406577,316.695984,-18.394455,75.915,288.56,-32.627262,0.726285,644.4824,2.0623,8.976954,6.309,2.57759,20.972
22/04/2018,10:30,112.437,246.593872,46.941807,-14.132841,0.22771,1.066131,293.103149,-14.132841,46.942,246.59,-4.159101,0.467781,681.9796,3.1831,10.30706,6.315,2.80211,16.935
22/04/2018,11:00,112.458,291.690094,76.899406,-19.266947,0.33244,0.8658,274.285187,-19.266947,76.899,291.69,-10.941344,1.221028,684.0568,4.076,11.10242,6.311,2.94002,22.207
22/04/2018,11:30,112.479,231.293976,131.554443,-16.075144,0.16833,1.121195,312.72876,-16.075144,131.55,231.29,-1.791167,0.490261,665.1357,5.0103,12.16135,6.293,3.12792,19.203
22/04/2018,12:00,112.499,293.686249,115.033318,-18.50955,0.16753,0.793274,228.966568,-18.50955,115.03,293.69,-1.390667,1.410795,604.6909,5.4931,12.4384,6.323,3.17766,21.687
22/04/2018,12:30,112.52,264.241302,122.472343,-20.179602,0.40899,1.694414,221.86676,-20.179602,122.47,264.24,-22.488791,1.048535,633.9099,6.8983,12.87767,6.318,3.25731,23.437
22/04/2018,13:00,112.541,269.587616,120.49324,-21.361069,0.46482,1.244614,198.780914,-21.361069,120.49,269.59,-32.353943,0.655042,635.6379,7.5827,13.3207,6.339,3.33842,24.699
22/04/2018,13:30,112.562,222.021393,-9999,-18.782278,0.33722,0.923302,226.829285,-18.782278,125.86,222.02,-15.000138,0.906592,597.3257,7.9993,13.63427,6.348,3.39621,22.178
22/04/2018,14:00,112.583,147.108536,98.164238,-14.686597,0.4771,0.657176,325.8797,-14.686597,98.164,147.11,-64.112572,0.382594,684.2552,8.9449,14.35581,6.366,3.531,18.218
22/04/2018,14:30,112.604,-9999,-9999,-9999,0.41221,0.600223,81.357346,-15.1017202,115.89,147.71,-20.31539,0.926422,450.3339,9.1752,14.80222,6.41,3.61527,18.717
22/04/2018,15:00,112.624,152.369659,143.63353,-15.559571,0.23955,1.148162,239.454147,-15.559571,143.63,152.37,-7.835057,0.632102,506.4671,9.3611,15.13735,6.447,3.67894,19.239
22/04/2018,15:30,112.645,138.884232,110.857666,-15.139232,0.44345,1.419464,183.09584,-15.139232,110.86,138.88,-54.532417,1.207989,499.1268,10.479,15.55254,6.455,3.75846,18.898
22/04/2018,16:00,112.666,152.175339,126.464355,-11.823438,0.50588,2.338704,144.689194,-11.823438,126.46,152.18,-73.881149,1.664749,435.6604,11.194,15.55503,6.487,3.75863,15.582
22/04/2018,16:30,112.687,140.214081,131.413177,-11.323775,0.5571,2.27969,156.530502,-11.323775,131.41,140.21,-107.079514,2.029532,432.6039,12.033,15.76031,6.507,3.79801,15.122
22/04/2018,17:00,112.708,115.945107,61.170479,-7.642066,0.46511,2.028693,181.267746,-7.642066,61.17,115.95,-75.348701,0.837873,358.814,12.101,15.81801,6.551,3.80887,11.451
22/04/2018,17:30,112.729,164.943024,149.285706,-13.492604,0.57561,1.692978,170.446091,-13.492604,149.29,164.94,-100.394699,1.213243,240.4531,11.46,15.44262,6.568,3.73602,17.229
22/04/2018,18:00,112.749,37.310814,94.201363,-6.723899,0.40409,1.761888,177.039627,-6.723899,94.201,37.311,-153.563217,0.506682,141.5452,10.624,14.92957,6.576,3.63741,10.361
22/04/2018,18:30,112.77,-8.144107,46.487118,-4.674151,0.2764,1.765411,140.901596,-4.674151,46.487,-8.1441,225.131409,0.604388,144.7631,10.549,14.78405,6.595,3.6094,8.2836
22/04/2018,19:00,112.791,-9999,-9999,-9999,0.30593,1.554417,134.68129,0.1374662,37.503,-45.82,1343.882446,0.357278,48.08322,10.367,14.41351,6.637,3.53893,3.4015
22/04/2018,19:30,112.812,-15.026193,18.671762,-0.879563,0.20606,1.74964,125.690254,3.5467605,18.672,-15.026,50.563019,0.195552,4.030699,9.1251,13.69112,6.666,3.40337,-0.1434
22/04/2018,20:00,112.833,-9999,-9999,-9999,0.14522,1.864984,110.045097,2.6413515,16.923,-33.722,124.873749,0.318134,0,7.6684,12.5961,6.697,3.20197,0.56062
22/04/2018,20:30,112.854,-17.005276,6.995381,-9999,0.15032,1.783772,128.054062,1.8642729,6.9954,-17.005,17.34519,0.216447,0,6.0593,11.40458,6.712,2.98847,1.1242
22/04/2018,21:00,112.874,-21.960653,-9999,0.619282,0.21173,2.175209,121.745255,1.8364115,6.7342,-21.961,37.535454,0.198665,0,4.4258,10.45529,6.699,2.82268,0.98627
22/04/2018,21:30,112.895,-32.968246,-3.455253,2.28263,0.26842,1.989156,107.66188,1.774847,-3.4553,-32.968,50.948399,0.326314,0,3.4493,9.826149,6.718,2.71493,0.94008
22/04/2018,22:00,112.916,-36.058449,-9999,2.740781,0.27053,1.986412,90.648956,1.7540322,5.6698,-36.058,47.693855,0.354756,0,2.6531,8.963288,6.714,2.57016,0.81613
22/04/2018,22:30,112.937,-41.370457,-9999,2.553192,0.31665,2.04077,81.723,2.074309,4.9634,-41.37,66.662704,0.417987,0,1.8744,8.101143,6.697,2.42899,0.35468
22/04/2018,23:00,112.958,-53.098652,-3.44084,5.734203,0.41538,2.226784,79.329353,2.338358,-3.4408,-53.099,117.24231,0.499311,0,1.1638,7.071763,6.705,2.26515,-0.073204
22/04/2018,23:30,112.979,-23.843178,-9999,8.972678,0.45713,2.359772,57.848801,8.972678,3.5082,-23.843,347.991028,0.579984,0,0.97353,6.393749,6.706,2.16003,-6.8127
23/04/2018,00:00,113,-38.846436,-9999,4.942678,0.47756,2.303556,63.094387,4.942678,3.0044,-38.846,243.513626,0.71169,0,0.84818,5.930621,6.66,2.08949,-2.8532
23/04/2018,00:30,113.02,-41.2229,-9999,5.693001,0.51646,2.387432,68.419113,5.693001,2.9713,-41.223,290.239471,0.758405,0,0.57522,5.452382,6.669,2.01782,-3.6752
23/04/2018,01:00,113.041,-49.28989,-2.980833,3.5405,0.50525,2.470022,82.621292,3.5405,-2.9808,-49.29,227.267044,0.794272,0,0.43296,5.180564,6.641,1.97753,-1.563
23/04/2018,01:30,113.062,-56.931107,-3.281892,4.999218,0.56602,2.493292,78.546684,4.999218,-3.2819,-56.931,276.652679,0.850927,0,0.49615,5.296518,6.616,1.99443,-3.0048
23/04/2018,02:00,113.083,-70.526245,-3.042055,4.064036,0.67156,2.977947,75.394295,4.064036,-3.0421,-70.526,372.971191,1.263662,0,0.56961,5.514473,6.6,2.02652,-2.0375
23/04/2018,02:30,113.104,-59.751122,-2.866803,4.465881,0.72818,2.993918,75.748955,4.465881,-2.8668,-59.751,561.256775,1.274,0,0.65829,5.607728,6.559,2.04023,-2.4257
23/04/2018,03:00,113.124,-35.563686,-9999,2.104047,0.58564,2.578024,74.844215,2.104047,2.8186,-35.564,490.533051,0.956429,0,0.99992,5.843277,6.557,2.0753,-0.028745
23/04/2018,03:30,113.145,-76.898041,-9999,6.434289,0.80076,3.292519,68.993393,6.434289,2.8566,-76.898,579.91217,1.621515,0,1.5248,6.005527,6.54,2.09957,-4.3347
23/04/2018,04:00,113.166,-36.607441,-9999,3.929306,0.72859,3.12053,65.81472,3.929306,2.7632,-36.607,917.543823,1.515378,0,1.4575,6.037778,6.507,2.10426,-1.825
23/04/2018,04:30,113.187,-13.161161,7.12564,2.312152,0.55488,2.699736,87.606171,2.312152,7.1256,-13.161,1127.366455,1.820946,0,0.19744,4.854787,6.493,1.92883,-0.38332
23/04/2018,05:00,113.208,-82.621696,-9999,4.288743,0.61875,3.022309,61.181889,4.288743,2.4219,-82.622,249.032059,1.159609,0.152182,0,4.721809,6.478,1.90942,-2.3793
23/04/2018,05:30,113.229,-107.248627,-9999,3.16462,0.7063,3.165376,60.628975,3.16462,2.4496,-107.25,285.356476,1.49182,1.822633,0,4.708237,6.432,1.9073,-1.2573
23/04/2018,06:00,113.249,-82.251221,13.554225,2.532339,0.64712,2.936654,71.03495,2.532339,13.554,-82.251,286.164185,1.337704,1.944236,0,4.783237,6.422,1.91798,-0.61436
23/04/2018,06:30,113.27,-64.554832,-9999,2.206955,0.58427,2.90317,68.285637,2.206955,3.3759,-64.555,268.375519,2.124857,20.78854,0,4.988285,6.398,1.94759,-0.25936
23/04/2018,07:00,113.291,-53.713654,-9999,2.075677,0.73226,3.515421,66.487534,2.075677,2.3392,-53.714,634.985352,1.239159,12.54438,0,5.197157,6.384,1.97798,-0.097695
23/04/2018,07:30,113.312,-49.52372,8.467294,1.929182,0.60434,2.737478,86.807007,1.929182,8.4673,-49.524,387.163574,1.464032,60.95117,0,5.314814,6.345,1.99512,0.065942
23/04/2018,08:00,113.333,-29.456768,-9999,-9999,0.57671,2.961556,88.785477,-6.633551,30.471,-29.457,565.674377,1.000665,218.1043,0,6.006531,6.33,2.09813,8.7317
23/04/2018,08:30,113.354,12.826185,22.070784,-5.476878,0.43635,2.06999,86.834122,-5.476878,22.071,12.826,-562.724487,0.505567,176.0721,0,6.818575,6.294,2.22216,7.699
23/04/2018,09:00,113.374,-9999,-9999,-9999,0.43768,1.856564,77.366638,-7.7815962,37.707,23.451,-1135.920776,0.352781,184.4578,0,8.036737,6.29,2.41435,10.196
23/04/2018,09:30,113.395,13.700491,35.585026,-7.996738,0.29268,1.36346,112.583351,-7.996738,35.585,13.7,-159.005096,0.652713,364.1069,0,9.485723,6.271,2.65215,10.649
23/04/2018,10:00,113.416,46.028461,71.472229,-14.813943,0.41306,1.570484,148.196411,-14.813943,71.472,46.028,-133.062485,0.441995,583.3967,0.082548,11.19906,6.274,2.94563,17.76
23/04/2018,10:30,113.437,104.466576,191.414581,-16.887838,0.44295,2.059244,172.94223,-16.887838,191.41,104.47,-72.304474,0.75917,296.3353,1.1436,12.84319,6.269,3.23905,20.127
23/04/2018,11:00,113.458,-9999,-9999,-9999,0.63493,3.315957,217.474457,-5.7072487,51.853,-2.031,1506.9021,2.359694,95.59753,0.8613,12.34705,6.266,3.14899,8.8562
23/04/2018,11:30,113.479,-46.072792,54.62207,-5.00683,0.68195,3.691334,235.211121,-5.00683,54.622,-46.073,598.337646,1.25797,149.0462,0.54214,11.71753,6.306,3.03626,8.0431
23/04/2018,12:00,113.499,-9999,-9999,-9999,0.87507,4.589713,242.979523,-13.6959441,76.969,125.35,1946.187012,2.057589,533.5414,1.4451,12.42165,6.299,3.16189,16.858
23/04/2018,12:30,113.52,136.639236,64.596313,-16.142935,0.90887,4.450903,231.894989,-16.142935,64.596,136.64,-477.561768,2.961148,534.3845,3.0272,13.20319,6.326,3.30373,19.447
23/04/2018,13:00,113.541,161.278946,111.939079,-17.273857,0.90532,4.599751,250.009903,-17.273857,111.94,161.28,-399.8349,3.596841,739.7003,5.0238,13.96563,6.37,3.44441,20.718
23/04/2018,13:30,113.562,215.869003,143.419357,-16.379826,1.0869,5.192889,239.786621,-16.379826,143.42,215.87,-516.906433,4.04152,676.0623,6.4178,14.16541,6.382,3.48143,19.861
23/04/2018,14:00,113.583,231.176086,157.500748,-15.437471,1.2198,6.227396,249.688995,-15.437471,157.5,231.18,-682.093506,4.830147,621.8605,6.6505,13.82133,6.403,3.41699,18.854
23/04/2018,14:30,113.604,174.635818,146.042953,-15.922142,1.2318,6.412653,251.598083,-15.922142,146.04,174.64,-929.728638,5.049341,634.9623,7.1792,14.1074,6.452,3.47,19.392
23/04/2018,15:00,113.624,258.405762,131.523514,-15.039293,1.207,5.737097,242.20697,-15.039293,131.52,258.41,-591.131836,5.34535,648.3174,7.6533,14.15188,6.503,3.47803,18.517
23/04/2018,15:30,113.645,247.7565,89.329239,-11.281428,1.1548,6.46032,233.271454,-11.281428,89.329,247.76,-539.860535,4.460654,505.4474,7.7484,14.071,6.55,3.46262,14.744
23/04/2018,16:00,113.666,166.401733,107.509285,-12.098963,1.2198,6.305725,239.504257,-12.098963,107.51,166.4,-947.43219,5.372859,307.8755,7.3841,13.78542,6.556,3.40917,15.508
23/04/2018,16:30,113.687,66.103592,126.184525,-12.644808,1.1632,5.43552,241.604675,-12.644808,126.18,66.104,-2067.905029,4.330573,157.0949,7.0432,13.44066,6.593,3.34514,15.99
23/04/2018,17:00,113.708,-23.456154,67.646149,-6.555463,0.93879,5.153631,239.37886,-6.555463,67.646,-23.456,3063.836426,2.976888,142.075,6.6807,13.36227,6.644,3.33044,9.8859
23/04/2018,17:30,113.729,-17.817892,65.843056,-6.175325,0.7617,3.71936,235.397507,-6.175325,65.843,-17.818,2154.441406,1.73636,226.4466,7.0739,13.40325,6.695,3.33769,9.513
23/04/2018,18:00,113.749,37.625248,113.374458,-6.809281,1.1858,5.94895,230.105225,-6.809281,113.37,37.625,-3848.804199,4.04039,144.7119,6.4724,12.89307,6.712,3.24405,10.053
23/04/2018,18:30,113.77,-9999,-9999,-9999,1.1525,5.499559,222.18927,-4.5002444,53.838,-11.227,17921.41016,3.214072,85.01873,5.4397,12.34201,6.73,3.14412,7.6444
23/04/2018,19:00,113.791,-22.952633,-9999,-3.290756,0.8019,4.412852,226.177658,-3.290756,27.158,-22.953,1951.542358,2.583651,36.49674,5.0534,11.64561,6.734,3.01971,6.3105
23/04/2018,19:30,113.812,-65.294067,29.077532,-9999,0.8191,4.565323,221.923141,1.7415164,29.078,-65.294,731.082153,1.99595,8.638126,4.6098,11.06191,6.725,2.92146,1.1799
23/04/2018,20:00,113.833,-95.485611,23.950516,-9999,0.98623,5.05508,225.506882,2.2460547,23.951,-95.486,872.628662,2.48686,0,4.0546,10.52393,6.733,2.83227,0.58622
23/04/2018,20:30,113.854,-71.49794,9.777511,1.412272,0.84702,4.413624,225.065475,1.412272,9.7775,-71.498,738.283325,1.644787,0,3.7887,10.37525,6.769,2.81073,1.3985
23/04/2018,21:00,113.874,-56.079739,14.595647,2.50725,0.8887,4.272501,224.447311,2.50725,14.596,-56.08,1087.153809,1.726382,0,3.4292,10.00234,6.781,2.75084,0.24359
23/04/2018,21:30,113.895,-39.253395,10.615092,1.652819,0.80521,4.204429,227.872452,1.652819,10.615,-39.253,1155.294556,2.142891,0,2.9782,9.428772,6.771,2.65753,1.0047
23/04/2018,22:00,113.916,-43.765003,7.861116,1.351661,0.57523,3.706792,226.258469,1.351661,7.8611,-43.765,377.772278,1.067499,0,2.7106,9.078907,6.771,2.60267,1.251
23/04/2018,22:30,113.937,-49.293533,6.568298,1.626921,0.62605,3.250376,221.992035,1.626921,6.5683,-49.294,432.383575,0.899625,0,2.7452,9.237616,6.769,2.633,1.0061
