      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
  1.29100e-05  5.95848e-06      0.00000      0.00000      0.00000      0.00000
      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
      0.00000      0.00000  2.82683e-05  0.000134424      0.00000      0.00000
      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
      0.00000  0.000103587   0.00249242   0.00104338  0.000631003  0.000547933
  0.000525555   0.00119472  0.000176571      0.00000      0.00000  8.65047e-07
  0.000130495  0.000106760  0.000243780  0.000349640  0.000511518  0.000424341
      0.00000  5.29695e-05  2.00977e-05  0.000363794  2.01279e-05  1.63351e-05
  2.36602e-05      0.00000      0.00000      0.00000      0.00000      0.00000
      0.00000      0.00000      0.00000  8.64645e-05  4.81292e-06      0.00000
    0.0314025    0.0267202    0.0100182    0.0202663   0.00862881   0.00781364
   0.00472790   0.00168573   0.00433933   0.00115606   0.00164191  0.000914633
  0.000546541  0.000368232  3.02034e-05  0.000286922  6.03972e-05      0.00000
      0.00000  1.58181e-05  4.56678e-05      0.00000  2.56928e-05  0.000627247
   0.00202824  0.000801009  0.000155979      0.00000      0.00000      0.00000
      0.00000      0.00000      0.00000      0.00000      0.00000    0.0238672
    0.0260584    0.0261360    0.0151300    0.0126376   0.00831759  0.000910552
   0.00308894   0.00236611   0.00171222  0.000729174  0.000608921   0.00503987
    0.0143821   0.00276945   0.00510698      0.00000      0.00000      0.00000
      0.00000      0.00000      0.00000      0.00000      0.00000   0.00745557
   0.00424646   0.00236772    0.0118402    0.0337003    0.0569029   0.00208812
  0.000477807      0.00000      0.00000      0.00000      0.00000   0.00822444
   0.00317941   0.00330206   0.00552371    0.0105749    0.0103762   0.00781488
   0.00388223   0.00437720  0.000122364   0.00188856    0.0146548    0.0461811
    0.0297182    0.0421086   0.00477583      0.00000      0.00000      0.00000
      0.00000      0.00000      0.00000      0.00000      0.00000   0.00810791
    0.0217789   0.00861779    0.0242876    0.0377309    0.0170642      0.00000
      0.00000      0.00000      0.00000      0.00000      0.00000   0.00638594
  0.000600164  0.000359196  0.000254715   0.00728629   0.00725804   0.00770320
   0.00303140    0.0142198    0.0157393   0.00361477    0.0195592    0.0243193
    0.0116815      0.00000      0.00000      0.00000      0.00000      0.00000
      0.00000      0.00000  0.000889629      0.00000      0.00000      0.00000
  0.000738170   0.00679688    0.0114183   0.00926630   0.00103291      0.00000
      0.00000      0.00000      0.00000      0.00000  0.000310048  7.71092e-05
  0.000483138  0.000235289  5.68344e-05  0.000114780   0.00103350  0.000401418
      0.00000    0.0122457   0.00227834   0.00145171   0.00551940  0.000403747
   0.00203138      0.00000      0.00000      0.00000      0.00000      0.00000
      0.00000      0.00000  0.000138885      0.00000      0.00000      0.00000
      0.00000  0.000567855   0.00761201  0.000690386   0.00396143   0.00604088
  6.22049e-05      0.00000      0.00000  5.42259e-06  0.000208208  8.07789e-05
   0.00275141  0.000235293  5.38636e-05  0.000204666  9.94661e-05      0.00000
      0.00000   0.00178729  0.000232040   0.00171208   0.00515968   0.00179875
   0.00144841      0.00000      0.00000      0.00000      0.00000      0.00000
      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
      0.00000      0.00000      0.00000  0.000175687   0.00382968   0.00112877
  0.000188701      0.00000      0.00000      0.00000  6.77612e-05  0.000294807
  0.000142381  0.000307471  0.000101343  0.000233760  1.95996e-05      0.00000
      0.00000      0.00000      0.00000      0.00000   0.00468606   0.00412089
  0.000385699  7.19468e-05  0.000439157      0.00000      0.00000      0.00000
      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
      0.00000      0.00000      0.00000  0.000219369  0.000929883  0.000239374
  4.76590e-05   0.00102486   0.00166914      0.00000      0.00000      0.00000
      0.00000  3.98589e-05  0.000286949  0.000443503  3.65034e-05      0.00000
      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
  4.97198e-05  0.000109815  0.000235211      0.00000      0.00000  3.54082e-05
      0.00000      0.00000      0.00000  2.27471e-05      0.00000      0.00000
      0.00000      0.00000      0.00000      0.00000  0.000826226  0.000296933
  0.000223484   0.00190425  0.000631443      0.00000      0.00000      0.00000
      0.00000  0.000211903   0.00906904   0.00266676  1.72277e-05  0.000131120
      0.00000      0.00000      0.00000      0.00000      0.00000  8.26564e-05
  2.97359e-05  9.85686e-05  0.000306199   0.00151685  5.26250e-05      0.00000
      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
      0.00000      0.00000      0.00000      0.00000  0.000160332  0.000580774
   0.00150984   0.00482557      0.00000      0.00000      0.00000      0.00000
      0.00000   0.00211155   0.00398582      0.00000      0.00000      0.00000
      0.00000      0.00000      0.00000      0.00000      0.00000  0.000948243
  1.73142e-05  0.000986136   0.00389255   0.00349090      0.00000  0.000597501
      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
      0.00000      0.00000      0.00000      0.00000   0.00157380   0.00204010
   0.00272635      0.00000      0.00000      0.00000      0.00000      0.00000
      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
      0.00000      0.00000  0.000340435      0.00000  4.20294e-05  0.000492111
      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
      0.00000      0.00000      0.00000      0.00000  0.000228114  0.000251020
      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
      0.00000      0.00000      0.00000      0.00000  8.56236e-05  2.55141e-05
      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
